rcs_m2,trial,method,pd,pfa,reports,observations,active_targets,capture,bits,delay_ms,sensing_allocated_w,communication_allocated_w,rho_mean,rho_std,rho_vector,power_search_seconds,table_builds,accepted_power_moves,predicted_objective_gain
0.1,34,v1,0.5,0.06,8,38,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.1,34,joint_fixed_power,0.6,0.056666666666666664,5,39,10,1.0,3200.0,5.333333333333334,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.1,34,uniform_power_joint,0.6,0.056666666666666664,5,39,10,1.0,3200.0,5.333333333333334,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.1,34,node_power_fixed_set,0.5,0.06666666666666667,5,39,10,1.0,3200.0,5.333333333333334,6.450000000000001,8.55,0.43000000000000005,0.3280243893371345,"[0.8, 0.2, 0.8, 0.2, 0.95, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.95, 0.95]",0.0,0,0,0.0
0.1,34,power_joint,0.5,0.07666666666666666,8,36,10,1.0,5120.0,8.533333333333335,6.000000000000001,9.000000000000002,0.4000000000000001,0.3316624790355399,"[0.95, 0.2, 0.2, 0.2, 0.95, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.95, 0.95]",30.496746800024994,188,15,1.164098174005738
0.1,34,balanced_fixed_power,0.6,0.06666666666666667,8,60,10,0.9833333333333333,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.1,37,v1,0.6,0.06666666666666667,8,40,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.1,37,joint_fixed_power,0.6,0.07333333333333333,8,36,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.1,37,uniform_power_joint,0.6,0.07333333333333333,8,36,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.1,37,node_power_fixed_set,0.6,0.06666666666666667,8,36,10,1.0,5120.0,8.533333333333335,7.500000000000001,7.499999999999999,0.5000000000000001,0.33763886032268264,"[0.5, 0.95, 0.8, 0.2, 0.2, 0.95, 0.8, 0.2, 0.2, 0.2, 0.2, 0.2, 0.95, 0.95, 0.2]",0.0,0,0,0.0
0.1,37,power_joint,0.8,0.05,8,42,10,1.0,5120.0,8.533333333333335,5.250000000000001,9.750000000000004,0.35000000000000003,0.29999999999999993,"[0.2, 0.95, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.95, 0.95, 0.2]",28.117970900028013,188,17,1.242513257549265
0.1,37,balanced_fixed_power,0.8,0.04666666666666667,8,60,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.1,33,v1,0.7,0.05,8,45,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.1,33,joint_fixed_power,0.6,0.06,8,40,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.1,33,uniform_power_joint,0.7,0.04,0,43,10,1.0,0.0,0.0,14.249999999999995,0.7500000000000007,0.9499999999999996,3.3306690738754696e-16,"[0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95]",0.0,0,0,0.0
0.1,33,node_power_fixed_set,0.6,0.06333333333333334,0,43,10,1.0,0.0,0.0,6.750000000000001,8.25,0.45000000000000007,0.35355339059327373,"[0.2, 0.2, 0.95, 0.2, 0.2, 0.95, 0.95, 0.2, 0.2, 0.2, 0.95, 0.2, 0.2, 0.2, 0.95]",0.0,0,0,0.0
0.1,33,power_joint,0.7,0.07,8,40,10,1.0,5120.0,8.533333333333335,6.6000000000000005,8.4,0.44000000000000006,0.3411744421846396,"[0.2, 0.2, 0.8, 0.2, 0.2, 0.95, 0.95, 0.2, 0.2, 0.2, 0.95, 0.2, 0.2, 0.2, 0.95]",34.93745820003096,188,11,1.4621852519677219
0.1,33,balanced_fixed_power,0.7,0.03666666666666667,8,60,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.1,35,v1,0.6,0.06,8,45,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.1,35,joint_fixed_power,0.5,0.07333333333333333,8,41,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.1,35,uniform_power_joint,0.6,0.06666666666666667,0,45,10,1.0,0.0,0.0,14.249999999999995,0.7500000000000007,0.9499999999999996,3.3306690738754696e-16,"[0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95]",0.0,0,0,0.0
0.1,35,node_power_fixed_set,0.6,0.06,0,45,10,1.0,0.0,0.0,7.800000000000001,7.199999999999999,0.52,0.3586084215408221,"[0.95, 0.95, 0.2, 0.2, 0.95, 0.5, 0.2, 0.95, 0.2, 0.2, 0.2, 0.95, 0.2, 0.2, 0.95]",0.0,0,0,0.0
0.1,35,power_joint,0.6,0.06666666666666667,5,41,10,1.0,3200.0,5.333333333333334,7.500000000000001,7.499999999999999,0.5000000000000001,0.36742346141747667,"[0.95, 0.95, 0.2, 0.2, 0.95, 0.2, 0.2, 0.95, 0.2, 0.2, 0.2, 0.95, 0.2, 0.2, 0.95]",34.205889200093225,188,10,0.8949927836341921
0.1,35,balanced_fixed_power,0.8,0.056666666666666664,8,60,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.1,38,v1,0.5,0.04,8,43,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.1,38,joint_fixed_power,0.5,0.056666666666666664,8,44,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.1,38,uniform_power_joint,0.5,0.056666666666666664,8,44,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.1,38,node_power_fixed_set,0.7,0.04666666666666667,8,44,10,1.0,5120.0,8.533333333333335,8.1,6.8999999999999995,0.5399999999999999,0.3652396473549935,"[0.95, 0.95, 0.95, 0.2, 0.2, 0.95, 0.2, 0.2, 0.2, 0.8, 0.95, 0.2, 0.95, 0.2, 0.2]",0.0,0,0,0.0
0.1,38,power_joint,0.5,0.03333333333333333,8,41,10,1.0,5120.0,8.533333333333335,6.6000000000000005,8.4,0.44000000000000006,0.3411744421846396,"[0.2, 0.2, 0.95, 0.2, 0.2, 0.95, 0.2, 0.2, 0.2, 0.8, 0.95, 0.2, 0.95, 0.2, 0.2]",30.11864819994662,188,16,1.3154652046300666
0.1,38,balanced_fixed_power,0.5,0.03666666666666667,8,60,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.1,40,v1,0.7,0.05333333333333334,5,29,10,1.0,3200.0,5.333333333333334,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.1,40,joint_fixed_power,0.7,0.05333333333333334,5,29,10,1.0,3200.0,5.333333333333334,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.1,40,uniform_power_joint,0.7,0.05333333333333334,5,29,10,1.0,3200.0,5.333333333333334,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.1,40,node_power_fixed_set,0.4,0.04666666666666667,5,29,10,1.0,3200.0,5.333333333333334,7.050000000000001,7.949999999999999,0.47000000000000003,0.31559467676118996,"[0.5, 0.2, 0.2, 0.95, 0.2, 0.8, 0.2, 0.5, 0.2, 0.95, 0.95, 0.2, 0.2, 0.8, 0.2]",0.0,0,0,0.0
0.1,40,power_joint,0.8,0.043333333333333335,8,26,10,1.0,5120.0,8.533333333333335,6.45,8.55,0.43,0.32802438933713446,"[0.2, 0.2, 0.2, 0.95, 0.2, 0.8, 0.2, 0.2, 0.2, 0.95, 0.95, 0.2, 0.2, 0.8, 0.2]",25.988581600016914,188,15,1.4479500251323285
0.1,40,balanced_fixed_power,0.9,0.056666666666666664,8,60,10,0.95,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.1,36,v1,0.4,0.05333333333333334,8,55,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.1,36,joint_fixed_power,0.6,0.04666666666666667,5,43,10,1.0,3200.0,5.333333333333334,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.1,36,uniform_power_joint,0.6,0.05,0,47,10,1.0,0.0,0.0,14.249999999999995,0.7500000000000007,0.9499999999999996,3.3306690738754696e-16,"[0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95]",0.0,0,0,0.0
0.1,36,node_power_fixed_set,0.7,0.06,0,47,10,1.0,0.0,0.0,10.499999999999996,4.499999999999999,0.6999999999999997,0.35355339059327373,"[0.95, 0.2, 0.95, 0.95, 0.95, 0.95, 0.2, 0.95, 0.2, 0.95, 0.95, 0.2, 0.95, 0.95, 0.2]",0.0,0,0,0.0
0.1,36,power_joint,0.7,0.06333333333333334,6,45,10,1.0,3840.0,6.400000000000001,8.549999999999999,6.449999999999999,0.57,0.3627671429443411,"[0.95, 0.2, 0.95, 0.2, 0.5, 0.2, 0.2, 0.95, 0.2, 0.95, 0.95, 0.2, 0.95, 0.95, 0.2]",38.5367653000867,188,8,1.0720682028147552
0.1,36,balanced_fixed_power,0.6,0.04666666666666667,8,60,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.1,39,v1,0.6,0.043333333333333335,8,50,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.1,39,joint_fixed_power,0.6,0.043333333333333335,8,50,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.1,39,uniform_power_joint,0.5,0.03666666666666667,6,50,10,1.0,3840.0,6.400000000000001,14.249999999999995,0.7500000000000007,0.9499999999999996,3.3306690738754696e-16,"[0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95]",0.0,0,0,0.0
0.1,39,node_power_fixed_set,0.5,0.05,6,50,10,1.0,3840.0,6.400000000000001,7.500000000000001,7.499999999999999,0.5000000000000001,0.36742346141747667,"[0.2, 0.2, 0.95, 0.95, 0.2, 0.2, 0.95, 0.95, 0.2, 0.2, 0.2, 0.2, 0.95, 0.95, 0.2]",0.0,0,0,0.0
0.1,39,power_joint,0.5,0.03666666666666667,8,50,10,1.0,5120.0,8.533333333333335,7.500000000000001,7.499999999999999,0.5000000000000001,0.36742346141747667,"[0.2, 0.2, 0.95, 0.95, 0.2, 0.2, 0.95, 0.95, 0.2, 0.2, 0.2, 0.2, 0.95, 0.95, 0.2]",34.89647949999198,188,9,1.3864876352975417
0.1,39,balanced_fixed_power,0.5,0.04,8,60,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.1,42,v1,0.5,0.06666666666666667,8,41,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.1,42,joint_fixed_power,0.6,0.06666666666666667,7,42,10,1.0,4480.0,7.466666666666669,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.1,42,uniform_power_joint,0.6,0.06666666666666667,7,42,10,1.0,4480.0,7.466666666666669,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.1,42,node_power_fixed_set,0.6,0.06333333333333334,7,42,10,1.0,4480.0,7.466666666666669,6.6000000000000005,8.4,0.44000000000000006,0.34117444218463966,"[0.95, 0.2, 0.2, 0.2, 0.8, 0.2, 0.2, 0.95, 0.95, 0.2, 0.2, 0.95, 0.2, 0.2, 0.2]",0.0,0,0,0.0
0.1,42,power_joint,0.7,0.06333333333333334,8,33,10,1.0,5120.0,8.533333333333335,6.000000000000001,9.0,0.4000000000000001,0.33166247903553997,"[0.2, 0.2, 0.2, 0.2, 0.95, 0.2, 0.2, 0.95, 0.95, 0.2, 0.2, 0.95, 0.2, 0.2, 0.2]",29.446252400055528,188,16,1.9850121691198719
0.1,42,balanced_fixed_power,0.6,0.056666666666666664,8,60,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.1,44,v1,0.4,0.03,7,37,10,1.0,4480.0,7.466666666666669,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.1,44,joint_fixed_power,0.5,0.03666666666666667,4,34,10,1.0,2560.0,4.266666666666667,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.1,44,uniform_power_joint,0.5,0.03333333333333333,6,37,10,1.0,3840.0,6.400000000000001,14.249999999999995,0.7500000000000007,0.9499999999999996,3.3306690738754696e-16,"[0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95]",0.0,0,0,0.0
0.1,44,node_power_fixed_set,0.6,0.05,6,37,10,1.0,3840.0,6.400000000000001,8.4,6.6,0.56,0.35411862419251544,"[0.95, 0.5, 0.2, 0.2, 0.95, 0.95, 0.95, 0.2, 0.95, 0.2, 0.2, 0.2, 0.8, 0.95, 0.2]",0.0,0,0,0.0
0.1,44,power_joint,0.7,0.05,8,35,10,1.0,5120.0,8.533333333333335,7.500000000000001,7.499999999999999,0.5000000000000001,0.36742346141747667,"[0.95, 0.2, 0.2, 0.2, 0.95, 0.95, 0.95, 0.2, 0.95, 0.2, 0.2, 0.2, 0.2, 0.95, 0.2]",26.031244999961928,188,11,1.7533337696881777
0.1,44,balanced_fixed_power,0.6,0.03333333333333333,8,60,10,0.9833333333333333,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.1,43,v1,0.5,0.05,8,47,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.1,43,joint_fixed_power,0.5,0.05,8,47,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.1,43,uniform_power_joint,0.4,0.056666666666666664,8,47,10,1.0,5120.0,8.533333333333335,14.249999999999995,0.7500000000000007,0.9499999999999996,3.3306690738754696e-16,"[0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95]",0.0,0,0,0.0
0.1,43,node_power_fixed_set,0.4,0.07,8,47,10,1.0,5120.0,8.533333333333335,7.500000000000001,7.499999999999999,0.5000000000000001,0.36742346141747667,"[0.95, 0.2, 0.2, 0.2, 0.2, 0.95, 0.2, 0.2, 0.2, 0.2, 0.95, 0.95, 0.2, 0.95, 0.95]",0.0,0,0,0.0
0.1,43,power_joint,0.4,0.06,8,45,10,1.0,5120.0,8.533333333333335,7.500000000000001,7.499999999999999,0.5000000000000001,0.36742346141747667,"[0.95, 0.2, 0.2, 0.2, 0.2, 0.95, 0.2, 0.2, 0.2, 0.2, 0.95, 0.95, 0.2, 0.95, 0.95]",30.899427699972875,188,9,1.0992035329476324
0.1,43,balanced_fixed_power,0.3,0.04,8,60,10,0.9666666666666667,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.1,41,v1,0.5,0.05,8,43,10,0.9534883720930233,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.1,41,joint_fixed_power,0.6,0.04666666666666667,8,44,10,0.9545454545454546,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.1,41,uniform_power_joint,0.4,0.056666666666666664,1,47,10,0.9574468085106383,640.0,1.0666666666666667,14.249999999999995,0.7500000000000007,0.9499999999999996,3.3306690738754696e-16,"[0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95]",0.0,0,0,0.0
0.1,41,node_power_fixed_set,0.4,0.05,1,47,10,0.9574468085106383,640.0,1.0666666666666667,8.1,6.8999999999999995,0.5399999999999999,0.3652396473549935,"[0.95, 0.2, 0.2, 0.2, 0.95, 0.95, 0.95, 0.2, 0.8, 0.2, 0.2, 0.2, 0.95, 0.2, 0.95]",0.0,0,0,0.0
0.1,41,power_joint,0.6,0.04,8,51,10,0.9607843137254902,5120.0,8.533333333333335,6.750000000000001,8.25,0.45000000000000007,0.35355339059327373,"[0.95, 0.2, 0.2, 0.2, 0.95, 0.95, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.95, 0.2, 0.95]",39.09897639998235,188,11,1.8174412753083957
0.1,41,balanced_fixed_power,0.5,0.043333333333333335,8,60,10,0.9666666666666667,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.1,45,v1,0.5,0.09333333333333334,8,36,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.1,45,joint_fixed_power,0.5,0.09333333333333334,8,36,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.1,45,uniform_power_joint,0.5,0.09333333333333334,8,36,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.1,45,node_power_fixed_set,0.5,0.07666666666666666,8,36,10,1.0,5120.0,8.533333333333335,6.150000000000001,8.850000000000001,0.4100000000000001,0.31368774282716244,"[0.8, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.95, 0.5, 0.95, 0.2, 0.2, 0.95, 0.2]",0.0,0,0,0.0
0.1,45,power_joint,0.4,0.08333333333333333,8,35,10,1.0,5120.0,8.533333333333335,5.850000000000001,9.150000000000002,0.39000000000000007,0.3168595903550972,"[0.8, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.95, 0.2, 0.95, 0.2, 0.2, 0.95, 0.2]",27.46610140008852,188,15,0.8466210610156572
0.1,45,balanced_fixed_power,0.5,0.05333333333333334,8,60,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.1,47,v1,0.4,0.02666666666666667,8,40,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.1,47,joint_fixed_power,0.6,0.03333333333333333,8,36,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.1,47,uniform_power_joint,0.6,0.03333333333333333,8,36,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
