trial,arm,receiver,target,gate,t_h1,thr_h1,det_h1,dof_h1,kappa_db,eta_survive,rho_weighted,rho_min,xi_rel,ncp_unit,ncp_best,calib_min_ratio,t_h0,thr_h0,det_h0,dof_h0
2,tp_uic_full,8,8,1.9150047618675183e-13,55.38291650304325,20.66856907571369,1,28,24.174672542135266,0.9659643183426657,0.016221829521415137,9.598520713394562e-09,4.799331882666102e-10,0.04769369092218465,0.04182916264118876,1.0000036496593356,48.87336449958164,20.66856907571369,1,28
2,perfect_channel,8,8,1.9150047618675183e-13,76.51721415052177,20.66856907571369,1,28,inf,1.0,0.01816446426974154,1.6220001823301787e-08,6.939918806806732e-10,0.0534773622293026,0.04558717343642434,1.0,65.460917556096,20.66856907571369,1,28
3,no_ic,8,8,4.660177990035197e-13,25.14221223566401,20.66856907571369,1,28,0.0,1.0,0.0050186790167788395,1.826069302607999e-12,1.7564604367284135e-13,0.03221461085393073,0.018330793291456825,20.486173705883406,25.622895978650746,20.66856907571369,1,28
3,fixed_kappa,8,8,4.660177990035197e-13,27.741906941037303,20.66856907571369,1,28,40.0,1.0,0.005190171970122551,2.040983010878344e-12,2.1707743860517124e-13,0.03386024989928044,0.018596994618668136,1.0019486173705892,29.26472581589006,20.66856907571369,1,28
3,plain_ls,8,8,4.660177990035197e-13,36.49959594590818,20.66856907571369,1,28,35.579189306863114,0.44847249236025505,0.0035322389864099976,2.9444234999436786e-13,5.345088508790108e-14,0.022670215084556362,0.012310863197819637,0.9999999999999976,26.598852825181574,20.66856907571369,1,28
3,ridge_ls,8,8,4.660177990035197e-13,21.221941738245448,20.66856907571369,1,28,35.628580089153076,0.44861057552851746,0.004853246626991407,1.3253393075720255e-12,1.078859423431515e-13,0.03114861898148071,0.01815450334500762,0.999999999999999,25.770138471491585,20.66856907571369,1,28
3,protected_ls,8,8,4.660177990035197e-13,26.182983078827625,20.66856907571369,1,28,4.814103057891876,0.89808399358286,0.0020595881418180315,7.044252154776048e-13,9.26377086567412e-14,0.012752601912280438,0.008291656043474331,1.9999999999975955,37.84541646226685,20.66856907571369,1,28
3,tp_uic_stage1,8,8,4.660177990035197e-13,22.57261848740713,20.66856907571369,1,28,4.8145614357698125,0.9006148142673177,0.0029420678530894546,1.2919157293163787e-12,9.65593299138582e-14,0.018223882152657214,0.011269559266238445,1.0359592767798382,35.73561687657421,20.66856907571369,1,28
3,tp_uic_full,8,8,4.660177990035197e-13,22.986193983033726,20.66856907571369,1,28,26.231421580827508,0.6398736799436497,0.004497899273419186,1.4013589855919601e-12,1.2022877692797609e-13,0.02911442907215233,0.01677374923764215,1.0000033255985221,27.663552253192925,20.66856907571369,1,28
3,perfect_channel,8,8,4.660177990035197e-13,27.396615591722618,20.66856907571369,1,28,inf,1.0,0.005195460188454532,2.0637429545304714e-12,2.1812810329260943e-13,0.03394446382835488,0.018629137760030192,1.0,29.71853189882376,20.66856907571369,1,28
4,no_ic,5,5,7.072396343192347e-13,27.497510729781503,20.66856907571369,1,28,0.0,1.0,0.0001240980069461259,1.7082948634196477e-07,3.416518514848981e-09,0.000923100735921221,0.0006202754441137402,19.294524867396646,19.846912238301748,20.66856907571369,0,28
4,fixed_kappa,5,5,7.072396343192347e-13,35.784464288144235,20.66856907571369,1,28,39.999999999999986,1.0,0.00022550733203445452,3.8666642319431947e-07,4.729211357540876e-09,0.0018936890167561109,0.0009333367922902717,1.0018294524867395,33.829109049553345,20.66856907571369,1,28
4,plain_ls,5,5,7.072396343192347e-13,23.267125395943786,20.66856907571369,1,28,33.62848050170123,0.7584355141419681,7.355825587162792e-05,8.873731037216674e-08,9.52237824192359e-10,0.00054615441268802,0.0003383183475072239,0.9999999999999973,20.902575644170742,20.66856907571369,1,28
4,ridge_ls,5,5,7.072396343192347e-13,24.80823349497833,20.66856907571369,1,28,33.63474213280711,0.7584397525961691,8.317537712615198e-05,1.0334742164218557e-07,1.4571460682232185e-09,0.0006175857047677008,0.0003954322683546126,0.9999999999999979,22.53835287964307,20.66856907571369,1,28
4,protected_ls,5,5,7.072396343192347e-13,25.691304434153068,20.66856907571369,1,28,3.658952176979179,0.8150315252906606,6.873059018589187e-05,8.02863781276957e-08,1.7481383860437548e-09,0.0004835852371252615,0.00033256957329143007,1.999999999998079,17.912569532330124,20.66856907571369,0,28
4,tp_uic_stage1,5,5,7.072396343192347e-13,26.362525848012556,20.66856907571369,1,28,3.6589479204605437,0.8215359990606729,8.130414285742457e-05,9.612898259407651e-08,1.7788423105026867e-09,0.0005723661214453986,0.0003842356588357101,1.1480129106026502,17.845072147607056,20.66856907571369,0,28
4,tp_uic_full,5,5,7.072396343192347e-13,27.213694624365452,20.66856907571369,1,28,24.67839063383216,0.9383217907913662,0.00010881255608422553,1.3860091182388296e-07,2.773514822567413e-09,0.0008349984319709274,0.0005725144378802887,1.0000144545746426,17.640035200857525,20.66856907571369,0,28
4,perfect_channel,5,5,7.072396343192347e-13,40.046048090848316,20.66856907571369,1,28,inf,1.0,0.00023051663929055368,4.029114276682388e-07,4.7281540244331465e-09,0.0019511036984677084,0.0009766349316077626,1.0,37.055118656368926,20.66856907571369,1,28
5,no_ic,6,6,3.4505034993416354e-13,17.930558621957942,20.66856907571369,0,28,0.0,1.0,0.008770119335122752,1.11591462879606e-07,8.44928305616964e-10,0.043911328976271764,0.042535197793971226,114.68246975233554,24.47526439058324,20.66856907571369,1,28
5,fixed_kappa,6,6,3.4505034993416354e-13,108.60232223532478,20.66856907571369,1,28,40.0,1.0,0.015250870096640487,1.5002539302245637e-07,1.9346508645575065e-09,0.07741112002916248,0.07555083158735618,1.0113682469752334,118.86253111208887,20.66856907571369,1,28
5,plain_ls,6,6,3.4505034993416354e-13,14.824214506252833,20.66856907571369,0,28,35.33837527199119,0.5960164092486621,0.00847954874677246,1.0363764374251923e-07,7.742281589637022e-10,0.04245538535480082,0.04114176052219864,0.9999999999999983,21.966764460666138,20.66856907571369,1,28
