experiment,trial,greedy_obj,oracle_obj,gap,greedy_links,oracle_links
same_objective_gap,519,1.471587757533584,1.471587757533584,0.0,6,6
same_objective_gap,520,1.5406181182712053,1.6233665496212442,0.05097335002334827,5,5
same_objective_gap,521,1.980187570335667,2.0032460236249006,0.011510544894285588,3,4
same_objective_gap,522,0.9141107264289586,1.0424537505832303,0.12311627646067419,6,6
same_objective_gap,523,1.3877627769793173,1.3923778355625545,0.0033145159778937374,6,4
same_objective_gap,524,1.1412087718154142,1.1412087718154142,0.0,5,5
same_objective_gap,525,1.117139847832272,1.1272980172928457,0.009011077199415343,4,5
same_objective_gap,526,1.8123239936993027,1.8123668692190895,2.365719684847313e-05,5,5
same_objective_gap,527,0.9369890440122582,0.9369890440122582,0.0,5,5
same_objective_gap,528,1.4394066423165215,1.4394066423165215,0.0,6,6
same_objective_gap,529,1.6316912744030858,1.700073765068186,0.04022324917316609,6,6
same_objective_gap,530,1.9935306395180183,2.011494027611864,0.008930371081027965,4,5
same_objective_gap,531,2.5780406310992054,2.7740742584934184,0.07066632293422366,3,6
same_objective_gap,532,2.7298291849058125,2.9299056819653915,0.06828769208890265,3,5
same_objective_gap,533,1.2735810054902341,1.2737980209377031,0.00017036880565196515,5,4
same_objective_gap,534,0.7268602258071413,0.7268602258071413,0.0,6,6
same_objective_gap,535,2.113839281601982,2.1510478312543264,0.01729787181470857,5,6
same_objective_gap,536,2.422327749037622,2.422327749037622,0.0,5,5
same_objective_gap,537,0.14998565240503897,0.14998565240503897,0.0,0,0
same_objective_gap,538,2.9986839156480505,2.9986839156480505,0.0,3,3
same_objective_gap,539,0.6064414620906455,0.6064414620906455,0.0,6,6
same_objective_gap,540,1.1267419653644215,1.1267419653644215,0.0,5,5
same_objective_gap,541,0.7443511507240202,0.9694246890917305,0.23217227795032255,6,6
same_objective_gap,542,2.0313538397128443,2.055144190541667,0.011576000817029057,5,6
