frac_l,frac_k,eta_c_analytic,eta_c_psf,eta_loc_analytic,eta_loc_psf
0.21212480780550957,-0.03038255353123409,0.8578490649859019,0.8580999270247434,0.9482323442033544,0.9482323442033556
-0.17090874182618432,0.14668030588574876,0.8450775625737271,0.8447588683978948,0.9402388822999671,0.940238882299964
-0.3662078463402435,-0.0667758277396534,0.620535308018073,0.6208850711164847,0.880426754540971,0.8804267545409716
0.17401055401608156,-0.34445988662348237,0.6020230723147648,0.602784973666049,0.861776825397915,0.8617768253979151
0.4189797878922573,0.20504814693085072,0.4698319357996906,0.46991564045505063,0.8275144117750107,0.8275144117750104
-0.06810169996622117,0.4239296609433195,0.5241224112431674,0.5241064760581408,0.8626886450211477,0.8626886450211482
0.09848109581580033,0.013207927235730055,0.9679418665593219,0.9682698133365676,0.98776188038869,0.9877618803886898
0.3748398245849094,0.4902958046780901,0.2590827577115082,0.25934663096045796,0.7557929353687954,0.7557929353687947
0.42462040945042856,-0.19501725363662215,0.467818097572592,0.4673436559812743,0.8295689952173813,0.8295689952173804
-0.43708346301334833,-0.23294090759823338,0.4251403080152212,0.4253018274959852,0.813292934568639,0.8132929345686387
0.14692808512043076,-0.06568819628981692,0.9178251796910937,0.9176552451917968,0.9684924783693689,0.9684924783693681
-0.18977377242566462,-0.10394142655409555,0.8559115258652654,0.8556614078380848,0.945280094384018,0.9452800943840176
0.2840099578984582,0.3255956851576044,0.530149980908966,0.529745009167641,0.8272951975855639,0.8272951975855622
0.2829186519897078,-0.0748509071340927,0.7489365311655163,0.7488129567536475,0.9123168771259824,0.9123168771259835
0.26042629136603324,-0.06652351075891572,0.7843449186562321,0.7848255384734921,0.923541344912013,0.9235413449120122
0.3946459250528992,0.027009218842740212,0.5804592243322914,0.5799353232264932,0.8750269908515537,0.8750269908515547
-0.029787338419062892,-0.46880391216921125,0.45527267242533875,0.45500865709034605,0.8579820823160488,0.8579820823160496
0.04730849281314664,0.41632331463962857,0.5410964367568076,0.5417692431151904,0.867379106273008,0.8673791062730077
0.0573753912148921,0.002759057725915115,0.9891919998855221,0.9893301094642111,0.9958448663482935,0.9958448663482939
0.41245388296338314,0.18055426587109225,0.49497961214542907,0.4954827003232971,0.8375532367706165,0.8375532367706156
-0.48587593862070433,0.017844568068042466,0.4278968664722381,0.42776658910863463,0.8565898314811462,0.8565898314811469
0.2570966282017184,-0.39363904118314463,0.46719822030240366,0.4668720113149096,0.814948933477524,0.8149489334775241
0.20584292560869644,-0.43553150763985804,0.44495622381240113,0.44425364793803684,0.823276297605365,0.8232762976053652
0.020915367341890256,0.40748511330488535,0.5592894304519835,0.5601793579017854,0.8718106042790789,0.8718106042790793
0.2657007127785562,0.02632731469910088,0.7864852836730256,0.7861425621130488,0.9254283684789296,0.9254283684789286
0.3265206656840468,-0.10538616116239397,0.6699047121819606,0.6694044092804854,0.8879896024905816,0.8879896024905798
-0.37177148364696433,-0.4933436590053888,0.2581596624853869,0.2584272565396524,0.7564579746668879,0.7564579746668892
0.37304221729818354,-0.40530008062132206,0.3485851719599934,0.3490247692343899,0.77077154674313,0.7707715467431296
-0.3939961630765557,-0.014752435219808957,0.5825366663851649,0.5825888015763674,0.8759012435013626,0.8759012435013631
0.2924827055485688,-0.4748427531476068,0.3342122431153842,0.3344296924284611,0.7852212126071463,0.7852212126071481
-0.4890260151547311,-0.13652497191028246,0.3978540891111562,0.3978043917616551,0.8370724798454096,0.8370724798454087
0.07479286265107898,-0.49655679988012,0.4033706549342163,0.4027033664842612,0.849938863385273,0.8499388633852737
0.2689525378375709,-0.4151348923553032,0.4286969565701531,0.42892271136511056,0.8047840838706029,0.8047840838706031
0.49309053423125027,0.16271983340305096,0.3814841635914268,0.3815855678866601,0.8292356155327831,0.8292356155327814
0.21864373676065252,-0.11923522363346117,0.8131695676005399,0.8129306376958502,0.9298605248323718,0.9298605248323715
-0.4937647159055403,0.381463786171343,0.2509661122350112,0.251136974992528,0.7537759283382552,0.7537759283382551
-0.0010551958683273632,-0.33588903984135055,0.6797628481391174,0.6796441683159855,0.8967675440907201,0.8967675440907192
