stage,round,links,utility,D_sum,area_m,rcs_m2,trial,model,tag
coarse,17,17,-4.152496015836832,124.62451262417669,400.0,0.05,1,orthogonal,central
coarse,18,18,-4.127544826468265,124.68883074706709,400.0,0.05,1,orthogonal,central
coarse,19,19,-4.106914536407068,124.69587686318282,400.0,0.05,1,orthogonal,central
coarse,20,20,-4.080955689195926,124.84172412207279,400.0,0.05,1,orthogonal,central
coarse,21,21,-4.0581508459998386,124.90967350422893,400.0,0.05,1,orthogonal,central
coarse,22,22,-4.036017378291206,125.06009429424304,400.0,0.05,1,orthogonal,central
coarse,23,23,-4.019818178207842,125.06441528093886,400.0,0.05,1,orthogonal,central
coarse,24,24,-4.003631743300227,125.30767398983542,400.0,0.05,1,orthogonal,central
coarse,25,25,-3.9832910202290615,125.33823650734863,400.0,0.05,1,orthogonal,central
coarse,26,26,-3.968600399996784,129.37927592607633,400.0,0.05,1,orthogonal,central
coarse,27,27,-3.955107333757628,129.60356521267244,400.0,0.05,1,orthogonal,central
coarse,28,28,-3.9424025483895058,129.603797518472,400.0,0.05,1,orthogonal,central
coarse,29,29,-3.9296501799513748,129.64539605797233,400.0,0.05,1,orthogonal,central
coarse,30,30,-3.91778056651534,129.66571874556544,400.0,0.05,1,orthogonal,central
coarse,31,31,-3.9069830145534112,129.86161925057866,400.0,0.05,1,orthogonal,central
coarse,32,32,-3.8968190243981127,129.86553212243442,400.0,0.05,1,orthogonal,central
coarse,33,33,-3.8885652340719945,129.86899038193772,400.0,0.05,1,orthogonal,central
coarse,34,34,-3.881613496425227,129.88172386049771,400.0,0.05,1,orthogonal,central
coarse,35,35,-3.8749568635095066,129.90449906817915,400.0,0.05,1,orthogonal,central
coarse,36,36,-3.8685088444077262,129.90464816286914,400.0,0.05,1,orthogonal,central
coarse,37,37,-3.8620470831388154,129.90486042991606,400.0,0.05,1,orthogonal,central
coarse,38,38,-3.856249863517836,129.9074407380678,400.0,0.05,1,orthogonal,central
coarse,39,39,-3.85050364650633,129.9102361522243,400.0,0.05,1,orthogonal,central
coarse,40,40,-3.8454435221072742,129.91984799768935,400.0,0.05,1,orthogonal,central
coarse,41,41,-3.840946723060082,129.92210504828245,400.0,0.05,1,orthogonal,central
coarse,42,42,-3.83696762964575,129.92422734065786,400.0,0.05,1,orthogonal,central
coarse,43,43,-3.8334381697539324,129.92615842031785,400.0,0.05,1,orthogonal,central
coarse,44,44,-3.829936746157041,129.9262888040428,400.0,0.05,1,orthogonal,central
coarse,45,45,-3.8265012328929786,129.92828109715836,400.0,0.05,1,orthogonal,central
coarse,46,46,-3.8238879594650816,129.92834486223623,400.0,0.05,1,orthogonal,central
coarse,47,47,-3.821345783356718,132.2876384794393,400.0,0.05,1,orthogonal,central
coarse,48,48,-3.8191283790048836,132.28772979979166,400.0,0.05,1,orthogonal,central
coarse,49,49,-3.8172833601015057,132.2878185784489,400.0,0.05,1,orthogonal,central
coarse,50,50,-3.815768015021634,132.28785742913004,400.0,0.05,1,orthogonal,central
coarse,51,51,-3.8146846429332824,132.2878865527578,400.0,0.05,1,orthogonal,central
coarse,52,52,-3.8138767431961806,132.28790900649054,400.0,0.05,1,orthogonal,central
coarse,53,53,-3.8133151680766897,133.67389443389922,400.0,0.05,1,orthogonal,central
coarse,54,54,-3.813171116494676,134.54492865478403,400.0,0.05,1,orthogonal,central
coarse,55,55,-3.8131505711233498,134.80106610738045,400.0,0.05,1,orthogonal,central
coarse,1,1,-6.472232894171622,111.90029907570151,400.0,0.05,1,orthogonal,distributed
coarse,2,2,-5.897356584884646,121.31737199729842,400.0,0.05,1,orthogonal,distributed
coarse,3,3,-5.558734917128991,122.22112649168481,400.0,0.05,1,orthogonal,distributed
coarse,4,4,-5.341210687777975,122.44869234591928,400.0,0.05,1,orthogonal,distributed
coarse,5,5,-5.155344679201688,122.56571538112364,400.0,0.05,1,orthogonal,distributed
coarse,6,6,-4.993844025305702,122.62165943317629,400.0,0.05,1,orthogonal,distributed
coarse,7,7,-4.870462208779494,122.63001489658623,400.0,0.05,1,orthogonal,distributed
coarse,8,8,-4.741335067784722,122.63808972228946,400.0,0.05,1,orthogonal,distributed
coarse,9,9,-4.6206551003031455,122.63862071619165,400.0,0.05,1,orthogonal,distributed
coarse,10,10,-4.5019597517661865,122.63887534804631,400.0,0.05,1,orthogonal,distributed
coarse,11,11,-4.413334195448309,123.42673485828028,400.0,0.05,1,orthogonal,distributed
coarse,12,12,-4.342974815218428,123.6486323989967,400.0,0.05,1,orthogonal,distributed
coarse,13,13,-4.292723703236188,123.74886987808638,400.0,0.05,1,orthogonal,distributed
coarse,14,14,-4.25551151363605,123.90995257636172,400.0,0.05,1,orthogonal,distributed
coarse,15,15,-4.214865410841201,124.43030050178746,400.0,0.05,1,orthogonal,distributed
coarse,16,16,-4.1827057391396405,124.46822407894442,400.0,0.05,1,orthogonal,distributed
coarse,17,17,-4.152496015836832,124.62451262417669,400.0,0.05,1,orthogonal,distributed
coarse,18,18,-4.127544826468265,124.68883074706709,400.0,0.05,1,orthogonal,distributed
coarse,19,19,-4.106914536407068,124.69587686318282,400.0,0.05,1,orthogonal,distributed
coarse,20,20,-4.080955689195926,124.84172412207279,400.0,0.05,1,orthogonal,distributed
coarse,21,21,-4.0581508459998386,124.90967350422893,400.0,0.05,1,orthogonal,distributed
coarse,22,22,-4.036017378291206,125.06009429424304,400.0,0.05,1,orthogonal,distributed
coarse,23,23,-4.019818178207842,125.06441528093886,400.0,0.05,1,orthogonal,distributed
coarse,24,24,-4.003631743300227,125.30767398983542,400.0,0.05,1,orthogonal,distributed
coarse,25,25,-3.9832910202290615,125.33823650734863,400.0,0.05,1,orthogonal,distributed
coarse,26,26,-3.968600399996784,129.37927592607633,400.0,0.05,1,orthogonal,distributed
coarse,27,27,-3.955107333757628,129.60356521267244,400.0,0.05,1,orthogonal,distributed
coarse,28,28,-3.9424025483895058,129.603797518472,400.0,0.05,1,orthogonal,distributed
coarse,29,29,-3.9296501799513748,129.64539605797233,400.0,0.05,1,orthogonal,distributed
coarse,30,30,-3.91778056651534,129.66571874556544,400.0,0.05,1,orthogonal,distributed
coarse,31,31,-3.9069830145534112,129.86161925057866,400.0,0.05,1,orthogonal,distributed
coarse,32,32,-3.8968190243981127,129.86553212243442,400.0,0.05,1,orthogonal,distributed
coarse,33,33,-3.8885652340719945,129.86899038193772,400.0,0.05,1,orthogonal,distributed
coarse,34,34,-3.881613496425227,129.88172386049771,400.0,0.05,1,orthogonal,distributed
coarse,35,35,-3.8749568635095066,129.90449906817915,400.0,0.05,1,orthogonal,distributed
coarse,36,36,-3.8685088444077262,129.90464816286914,400.0,0.05,1,orthogonal,distributed
coarse,37,37,-3.8620470831388154,129.90486042991606,400.0,0.05,1,orthogonal,distributed
coarse,38,38,-3.856249863517836,129.9074407380678,400.0,0.05,1,orthogonal,distributed
coarse,39,39,-3.85050364650633,129.9102361522243,400.0,0.05,1,orthogonal,distributed
coarse,40,40,-3.8454435221072742,129.91984799768935,400.0,0.05,1,orthogonal,distributed
coarse,41,41,-3.840946723060082,129.92210504828245,400.0,0.05,1,orthogonal,distributed
coarse,42,42,-3.83696762964575,129.92422734065786,400.0,0.05,1,orthogonal,distributed
coarse,43,43,-3.8334381697539324,129.92615842031785,400.0,0.05,1,orthogonal,distributed
coarse,44,44,-3.829936746157041,129.9262888040428,400.0,0.05,1,orthogonal,distributed
coarse,45,45,-3.8265012328929786,129.92828109715836,400.0,0.05,1,orthogonal,distributed
coarse,46,46,-3.8238879594650816,129.92834486223623,400.0,0.05,1,orthogonal,distributed
coarse,47,47,-3.821345783356718,132.2876384794393,400.0,0.05,1,orthogonal,distributed
coarse,48,48,-3.8191283790048836,132.28772979979166,400.0,0.05,1,orthogonal,distributed
coarse,49,49,-3.8172833601015057,132.2878185784489,400.0,0.05,1,orthogonal,distributed
coarse,50,50,-3.815768015021634,132.28785742913004,400.0,0.05,1,orthogonal,distributed
coarse,51,51,-3.8146846429332824,132.2878865527578,400.0,0.05,1,orthogonal,distributed
coarse,52,52,-3.8138767431961806,132.28790900649054,400.0,0.05,1,orthogonal,distributed
coarse,53,53,-3.8133151680766897,133.67389443389922,400.0,0.05,1,orthogonal,distributed
coarse,54,54,-3.813171116494676,134.54492865478403,400.0,0.05,1,orthogonal,distributed
coarse,55,55,-3.8131505711233498,134.80106610738045,400.0,0.05,1,orthogonal,distributed
coarse,1,1,-6.472232894171622,111.90029907570151,400.0,0.05,1,active_set,central
coarse,2,2,-5.897356584884646,121.31737199729842,400.0,0.05,1,active_set,central
coarse,3,3,-5.558734917128991,122.22112649168481,400.0,0.05,1,active_set,central
coarse,4,4,-5.341210687777975,122.44869234591928,400.0,0.05,1,active_set,central
coarse,5,5,-5.155344679201688,122.56571538112364,400.0,0.05,1,active_set,central
coarse,6,6,-4.993844025305702,122.62165943317629,400.0,0.05,1,active_set,central
coarse,7,7,-4.870462208779494,122.63001489658623,400.0,0.05,1,active_set,central
coarse,8,8,-4.741335067784722,122.63808972228946,400.0,0.05,1,active_set,central
coarse,9,9,-4.6206551003031455,122.63862071619165,400.0,0.05,1,active_set,central
coarse,10,10,-4.5019597517661865,122.63887534804631,400.0,0.05,1,active_set,central
coarse,11,11,-4.413334195448309,123.42673485828028,400.0,0.05,1,active_set,central
coarse,12,12,-4.342974815218428,123.6486323989967,400.0,0.05,1,active_set,central
coarse,13,13,-4.292723703236188,123.74886987808638,400.0,0.05,1,active_set,central
coarse,14,14,-4.25551151363605,123.90995257636172,400.0,0.05,1,active_set,central
coarse,15,15,-4.214865410841201,124.43030050178746,400.0,0.05,1,active_set,central
coarse,16,16,-4.1827057391396405,124.46822407894442,400.0,0.05,1,active_set,central
coarse,17,17,-4.152496015836832,124.62451262417669,400.0,0.05,1,active_set,central
coarse,18,18,-4.127544826468265,124.68883074706709,400.0,0.05,1,active_set,central
coarse,19,19,-4.106914536407068,124.69587686318282,400.0,0.05,1,active_set,central
coarse,20,20,-4.080955689195926,124.84172412207279,400.0,0.05,1,active_set,central
coarse,21,21,-4.0581508459998386,124.90967350422893,400.0,0.05,1,active_set,central
coarse,22,22,-4.036017378291206,125.06009429424304,400.0,0.05,1,active_set,central
coarse,23,23,-4.019818178207842,125.06441528093886,400.0,0.05,1,active_set,central
coarse,24,24,-4.003631743300227,125.30767398983542,400.0,0.05,1,active_set,central
coarse,25,25,-3.9832910202290615,125.33823650734863,400.0,0.05,1,active_set,central
coarse,26,26,-3.968600399996784,129.37927592607633,400.0,0.05,1,active_set,central
coarse,27,27,-3.955107333757628,129.60356521267244,400.0,0.05,1,active_set,central
coarse,28,28,-3.9424025483895058,129.603797518472,400.0,0.05,1,active_set,central
coarse,29,29,-3.9296501799513748,129.64539605797233,400.0,0.05,1,active_set,central
coarse,30,30,-3.91778056651534,129.66571874556544,400.0,0.05,1,active_set,central
coarse,31,31,-3.9069830145534112,129.86161925057866,400.0,0.05,1,active_set,central
coarse,32,32,-3.8968190243981127,129.86553212243442,400.0,0.05,1,active_set,central
coarse,33,33,-3.8885652340719945,129.86899038193772,400.0,0.05,1,active_set,central
coarse,34,34,-3.881613496425227,129.88172386049771,400.0,0.05,1,active_set,central
coarse,35,35,-3.8749568635095066,129.90449906817915,400.0,0.05,1,active_set,central
coarse,36,36,-3.8685088444077262,129.90464816286914,400.0,0.05,1,active_set,central
coarse,37,37,-3.8620470831388154,129.90486042991606,400.0,0.05,1,active_set,central
coarse,38,38,-3.856249863517836,129.9074407380678,400.0,0.05,1,active_set,central
coarse,39,39,-3.85050364650633,129.9102361522243,400.0,0.05,1,active_set,central
coarse,40,40,-3.8454435221072742,129.91984799768935,400.0,0.05,1,active_set,central
coarse,41,41,-3.840946723060082,129.92210504828245,400.0,0.05,1,active_set,central
coarse,42,42,-3.83696762964575,129.92422734065786,400.0,0.05,1,active_set,central
coarse,43,43,-3.8334381697539324,129.92615842031785,400.0,0.05,1,active_set,central
coarse,44,44,-3.829936746157041,129.9262888040428,400.0,0.05,1,active_set,central
coarse,45,45,-3.8265012328929786,129.92828109715836,400.0,0.05,1,active_set,central
coarse,46,46,-3.8238879594650816,129.92834486223623,400.0,0.05,1,active_set,central
coarse,47,47,-3.821345783356718,132.2876384794393,400.0,0.05,1,active_set,central
coarse,48,48,-3.8191283790048836,132.28772979979166,400.0,0.05,1,active_set,central
coarse,49,49,-3.8172833601015057,132.2878185784489,400.0,0.05,1,active_set,central
coarse,50,50,-3.815768015021634,132.28785742913004,400.0,0.05,1,active_set,central
coarse,51,51,-3.8146846429332824,132.2878865527578,400.0,0.05,1,active_set,central
coarse,52,52,-3.8138767431961806,132.28790900649054,400.0,0.05,1,active_set,central
coarse,53,53,-3.8133151680766897,133.67389443389922,400.0,0.05,1,active_set,central
coarse,54,54,-3.813171116494676,134.54492865478403,400.0,0.05,1,active_set,central
coarse,55,55,-3.8131505711233498,134.80106610738045,400.0,0.05,1,active_set,central
coarse,1,1,-6.472232894171622,111.90029907570151,400.0,0.05,1,active_set,distributed
coarse,2,2,-5.897356584884646,121.31737199729842,400.0,0.05,1,active_set,distributed
coarse,3,3,-5.558734917128991,122.22112649168481,400.0,0.05,1,active_set,distributed
coarse,4,4,-5.341210687777975,122.44869234591928,400.0,0.05,1,active_set,distributed
coarse,5,5,-5.155344679201688,122.56571538112364,400.0,0.05,1,active_set,distributed
coarse,6,6,-4.993844025305702,122.62165943317629,400.0,0.05,1,active_set,distributed
coarse,7,7,-4.870462208779494,122.63001489658623,400.0,0.05,1,active_set,distributed
coarse,8,8,-4.741335067784722,122.63808972228946,400.0,0.05,1,active_set,distributed
coarse,9,9,-4.6206551003031455,122.63862071619165,400.0,0.05,1,active_set,distributed
coarse,10,10,-4.5019597517661865,122.63887534804631,400.0,0.05,1,active_set,distributed
coarse,11,11,-4.413334195448309,123.42673485828028,400.0,0.05,1,active_set,distributed
coarse,12,12,-4.342974815218428,123.6486323989967,400.0,0.05,1,active_set,distributed
coarse,13,13,-4.292723703236188,123.74886987808638,400.0,0.05,1,active_set,distributed
coarse,14,14,-4.25551151363605,123.90995257636172,400.0,0.05,1,active_set,distributed
coarse,15,15,-4.214865410841201,124.43030050178746,400.0,0.05,1,active_set,distributed
coarse,16,16,-4.1827057391396405,124.46822407894442,400.0,0.05,1,active_set,distributed
coarse,17,17,-4.152496015836832,124.62451262417669,400.0,0.05,1,active_set,distributed
coarse,18,18,-4.127544826468265,124.68883074706709,400.0,0.05,1,active_set,distributed
coarse,19,19,-4.106914536407068,124.69587686318282,400.0,0.05,1,active_set,distributed
coarse,20,20,-4.080955689195926,124.84172412207279,400.0,0.05,1,active_set,distributed
coarse,21,21,-4.0581508459998386,124.90967350422893,400.0,0.05,1,active_set,distributed
coarse,22,22,-4.036017378291206,125.06009429424304,400.0,0.05,1,active_set,distributed
coarse,23,23,-4.019818178207842,125.06441528093886,400.0,0.05,1,active_set,distributed
coarse,24,24,-4.003631743300227,125.30767398983542,400.0,0.05,1,active_set,distributed
coarse,25,25,-3.9832910202290615,125.33823650734863,400.0,0.05,1,active_set,distributed
coarse,26,26,-3.968600399996784,129.37927592607633,400.0,0.05,1,active_set,distributed
coarse,27,27,-3.955107333757628,129.60356521267244,400.0,0.05,1,active_set,distributed
coarse,28,28,-3.9424025483895058,129.603797518472,400.0,0.05,1,active_set,distributed
coarse,29,29,-3.9296501799513748,129.64539605797233,400.0,0.05,1,active_set,distributed
coarse,30,30,-3.91778056651534,129.66571874556544,400.0,0.05,1,active_set,distributed
coarse,31,31,-3.9069830145534112,129.86161925057866,400.0,0.05,1,active_set,distributed
coarse,32,32,-3.8968190243981127,129.86553212243442,400.0,0.05,1,active_set,distributed
coarse,33,33,-3.8885652340719945,129.86899038193772,400.0,0.05,1,active_set,distributed
coarse,34,34,-3.881613496425227,129.88172386049771,400.0,0.05,1,active_set,distributed
coarse,35,35,-3.8749568635095066,129.90449906817915,400.0,0.05,1,active_set,distributed
coarse,36,36,-3.8685088444077262,129.90464816286914,400.0,0.05,1,active_set,distributed
coarse,37,37,-3.8620470831388154,129.90486042991606,400.0,0.05,1,active_set,distributed
coarse,38,38,-3.856249863517836,129.9074407380678,400.0,0.05,1,active_set,distributed
coarse,39,39,-3.85050364650633,129.9102361522243,400.0,0.05,1,active_set,distributed
coarse,40,40,-3.8454435221072742,129.91984799768935,400.0,0.05,1,active_set,distributed
coarse,41,41,-3.840946723060082,129.92210504828245,400.0,0.05,1,active_set,distributed
coarse,42,42,-3.83696762964575,129.92422734065786,400.0,0.05,1,active_set,distributed
coarse,43,43,-3.8334381697539324,129.92615842031785,400.0,0.05,1,active_set,distributed
coarse,44,44,-3.829936746157041,129.9262888040428,400.0,0.05,1,active_set,distributed
coarse,45,45,-3.8265012328929786,129.92828109715836,400.0,0.05,1,active_set,distributed
coarse,46,46,-3.8238879594650816,129.92834486223623,400.0,0.05,1,active_set,distributed
coarse,47,47,-3.821345783356718,132.2876384794393,400.0,0.05,1,active_set,distributed
coarse,48,48,-3.8191283790048836,132.28772979979166,400.0,0.05,1,active_set,distributed
coarse,49,49,-3.8172833601015057,132.2878185784489,400.0,0.05,1,active_set,distributed
coarse,50,50,-3.815768015021634,132.28785742913004,400.0,0.05,1,active_set,distributed
coarse,51,51,-3.8146846429332824,132.2878865527578,400.0,0.05,1,active_set,distributed
coarse,52,52,-3.8138767431961806,132.28790900649054,400.0,0.05,1,active_set,distributed
coarse,53,53,-3.8133151680766897,133.67389443389922,400.0,0.05,1,active_set,distributed
coarse,54,54,-3.813171116494676,134.54492865478403,400.0,0.05,1,active_set,distributed
coarse,55,55,-3.8131505711233498,134.80106610738045,400.0,0.05,1,active_set,distributed
coarse,1,1,-6.472232894171622,111.90029907570151,400.0,0.05,1,full_concurrent,central
coarse,2,2,-5.897356584884646,121.31737199729842,400.0,0.05,1,full_concurrent,central
coarse,3,3,-5.558734917128991,122.22112649168481,400.0,0.05,1,full_concurrent,central
coarse,4,4,-5.341210687777975,122.44869234591928,400.0,0.05,1,full_concurrent,central
