trial,arm,t_h1,threshold,detected,dof,rho_weighted,ncp_unit,ncp_best,kappa_db,eta_survive
15,plain_ls,96.23937075063876,20.66856907571369,1,28,1.0,4.194926545407811,0.7488671586343542,35.169194624129936,0.8402826564668567
15,ridge_ls,96.2372303404665,20.66856907571369,1,28,1.0,4.194931660999746,0.748867371733151,35.16705627143325,0.8402914245850035
15,protected_ls,66.24521593404182,20.66856907571369,1,28,1.0,3.3172722518175943,0.668305683802727,8.001298984998458,0.9999999976700719
15,tp_uic_stage1,66.25093324067367,20.66856907571369,1,28,1.0,3.317651943320023,0.6683145734787461,8.00124798655416,0.9999999976724281
15,tp_uic_full,105.3700052625609,20.66856907571369,1,28,1.0,4.344028256790864,0.7723378498475159,34.966469122217546,0.9115522345575262
15,perfect_channel,107.66222567336952,20.66856907571369,1,28,1.0,4.531414306863395,0.8821594995865182,inf,1.0
16,no_ic,153.79410721903503,20.66856907571369,1,28,1.0,6.393508276156314,2.0192236865694024,0.0,1.0
16,fixed_kappa,161.95510899675887,20.66856907571369,1,28,1.0,7.075380765015209,2.0926846455479677,40.0,1.0
16,plain_ls,153.44371668420422,20.66856907571369,1,28,1.0,6.383300907930363,2.0171749797769745,37.97696813230704,0.9589793842967415
16,ridge_ls,153.53472614640683,20.66856907571369,1,28,1.0,6.384306984407446,2.017427718465117,38.047359596836394,0.9593786178500643
16,protected_ls,143.43099500458047,20.66856907571369,1,28,1.0,5.536337644100764,1.917626539708562,5.874191110293975,0.9999999862852603
16,tp_uic_stage1,143.60425325578308,20.66856907571369,1,28,1.0,5.541422593624763,1.9181136071365288,5.874604137707573,0.9999999877967457
16,tp_uic_full,163.74020463654028,20.66856907571369,1,28,1.0,6.91073242109917,2.2075756209672277,38.182018528409415,1.0113668883629279
16,perfect_channel,165.41678687013598,20.66856907571369,1,28,1.0,7.13803648956428,2.1008959776020455,inf,1.0
17,no_ic,48.97978730354022,20.66856907571369,1,28,1.0,4.424101884307816,1.4889353421955345,0.0,1.0
17,fixed_kappa,49.58385429862365,20.66856907571369,1,28,1.0,4.453978124761646,1.4920861625988329,39.99999999999999,1.0
17,plain_ls,48.94103711735704,20.66856907571369,1,28,1.0,4.423966161229379,1.4889009301881926,35.33920928335954,0.9805286231228951
17,ridge_ls,48.941434621360806,20.66856907571369,1,28,1.0,4.423967289066097,1.4889013800179154,35.34927091910734,0.9805325297011611
17,protected_ls,50.152939619478715,20.66856907571369,1,28,1.0,4.186711613675352,1.4787877618767993,12.922510491259555,0.999999994549965
17,tp_uic_stage1,50.14097719832006,20.66856907571369,1,28,1.0,4.186997803270855,1.4788188430021658,12.922544081892857,0.9999999945502708
17,tp_uic_full,49.22089797202389,20.66856907571369,1,28,1.0,4.444032184046426,1.4907105519950277,35.31719045721517,0.9897791872363615
17,perfect_channel,49.62982891439713,20.66856907571369,1,28,1.0,4.45659895215867,1.492197609294856,inf,1.0
18,no_ic,203.3769253990768,20.66856907571369,1,28,1.0,10.962693925468844,2.5749866431081174,0.0,1.0
18,fixed_kappa,204.0915018160082,20.66856907571369,1,28,1.0,10.97229833438614,2.578706157692433,39.999999999999986,1.0
18,plain_ls,202.94800969857084,20.66856907571369,1,28,1.0,10.960586711150578,2.574018675465767,42.89027414545342,0.9987559748011516
18,ridge_ls,203.0531968955682,20.66856907571369,1,28,1.0,10.961121309391492,2.5742669931118853,43.25382352239736,0.9989308439699495
