condition,trial,method,pd,pfa,reports,observations,active_targets,capture,bits,delay_ms,selector_seconds,objective_gain,extra_pd_evaluations,accepted_moves
k0,25,joint,1.0,0.043333333333333335,0,11,10,1.0,0.0,0.0,0.3970830999314785,0.0,274,0
k0,25,balanced,1.0,0.04,0,60,10,1.0,0.0,0.0,0.3159066999796778,0.0,0,0
k0,25,robust,1.0,0.043333333333333335,0,16,10,1.0,0.0,0.0,0.499789800029248,0.0,0,0
k0,26,v1,1.0,0.04666666666666667,0,20,10,1.0,0.0,0.0,0.7738867999287322,0.0,0,0
k0,26,joint,1.0,0.04666666666666667,0,20,10,1.0,0.0,0.0,0.8302703999215737,0.0,279,0
k0,26,balanced,1.0,0.043333333333333335,0,60,10,1.0,0.0,0.0,0.3684193000663072,0.0,0,0
k0,26,robust,1.0,0.03666666666666667,0,23,10,1.0,0.0,0.0,1.058612999971956,0.0,0,0
k0,27,v1,1.0,0.05333333333333334,0,10,10,1.0,0.0,0.0,0.3097074000397697,0.0,0,0
k0,27,joint,1.0,0.05333333333333334,0,10,10,1.0,0.0,0.0,0.3543489999137819,0.0,264,0
k0,27,balanced,1.0,0.03666666666666667,0,60,10,1.0,0.0,0.0,0.32282390003092587,0.0,0,0
k0,27,robust,1.0,0.043333333333333335,0,10,10,1.0,0.0,0.0,0.31775559997186065,0.0,0,0
k0,28,v1,1.0,0.043333333333333335,0,11,10,1.0,0.0,0.0,0.3657558000413701,0.0,0,0
k0,28,joint,1.0,0.043333333333333335,0,11,10,1.0,0.0,0.0,0.41505829989910126,0.0,268,0
k0,28,balanced,1.0,0.03666666666666667,0,60,10,1.0,0.0,0.0,0.3442330000689253,0.0,0,0
k0,28,robust,1.0,0.03333333333333333,0,14,10,1.0,0.0,0.0,0.6304894000058994,0.0,0,0
k0,29,v1,1.0,0.056666666666666664,0,11,10,1.0,0.0,0.0,0.3342842999845743,0.0,0,0
k0,29,joint,1.0,0.056666666666666664,0,11,10,1.0,0.0,0.0,0.38278820004779845,0.0,279,0
k0,29,balanced,1.0,0.02,0,60,10,1.0,0.0,0.0,0.3330693000461906,0.0,0,0
k0,29,robust,1.0,0.04666666666666667,0,13,10,1.0,0.0,0.0,0.5427755999844521,0.0,0,0
k0,30,v1,1.0,0.04666666666666667,0,11,10,1.0,0.0,0.0,0.4184671000111848,0.0,0,0
k0,30,joint,1.0,0.04666666666666667,0,11,10,1.0,0.0,0.0,0.4677590999053791,0.0,272,0
k0,30,balanced,1.0,0.056666666666666664,0,60,10,1.0,0.0,0.0,0.32833809999283403,0.0,0,0
k0,30,robust,1.0,0.02666666666666667,0,15,10,1.0,0.0,0.0,0.6781767000211403,0.0,0,0
k0,31,v1,1.0,0.05333333333333334,0,11,10,1.0,0.0,0.0,0.36753139994107187,0.0,0,0
k0,31,joint,1.0,0.05333333333333334,0,11,10,1.0,0.0,0.0,0.4241796999704093,0.0,277,0
k0,31,balanced,1.0,0.03,0,60,10,1.0,0.0,0.0,0.30787859996780753,0.0,0,0
k0,31,robust,1.0,0.056666666666666664,0,18,10,1.0,0.0,0.0,0.6403873000526801,0.0,0,0
k0,32,v1,0.9,0.04666666666666667,0,10,10,1.0,0.0,0.0,0.32139979989733547,0.0,0,0
k0,32,joint,0.9,0.04666666666666667,0,10,10,1.0,0.0,0.0,0.3712652998510748,0.0,266,0
k0,32,balanced,1.0,0.043333333333333335,0,60,10,1.0,0.0,0.0,0.28926300001330674,0.0,0,0
k0,32,robust,0.9,0.04,0,14,10,1.0,0.0,0.0,0.48930590006057173,0.0,0,0
k0,33,v1,0.9,0.04,0,10,10,1.0,0.0,0.0,0.323441700078547,0.0,0,0
k0,33,joint,0.9,0.04,0,10,10,1.0,0.0,0.0,0.3709284000797197,0.0,264,0
k0,33,balanced,1.0,0.04,0,60,10,1.0,0.0,0.0,0.3288173000328243,0.0,0,0
k0,33,robust,1.0,0.056666666666666664,0,11,10,1.0,0.0,0.0,0.367482400033623,0.0,0,0
k0,34,v1,0.9,0.023333333333333334,0,20,10,1.0,0.0,0.0,0.6973991999402642,0.0,0,0
k0,34,joint,0.9,0.023333333333333334,0,20,10,1.0,0.0,0.0,0.7522767999907956,0.0,291,0
k0,34,balanced,0.9,0.04,0,60,10,1.0,0.0,0.0,0.4234847000334412,0.0,0,0
k0,34,robust,0.9,0.03333333333333333,0,20,10,1.0,0.0,0.0,0.723800899926573,0.0,0,0
k0,35,v1,1.0,0.05333333333333334,0,10,10,1.0,0.0,0.0,0.2760311000747606,0.0,0,0
k0,35,joint,1.0,0.05333333333333334,0,10,10,1.0,0.0,0.0,0.3208395999390632,0.0,260,0
k0,35,balanced,1.0,0.043333333333333335,0,60,10,1.0,0.0,0.0,0.23583040002267808,0.0,0,0
k0,35,robust,1.0,0.04666666666666667,0,15,10,1.0,0.0,0.0,0.44428910000715405,0.0,0,0
k0,36,v1,1.0,0.04,0,10,10,1.0,0.0,0.0,0.3072231000987813,0.0,0,0
k0,36,joint,1.0,0.04,0,10,10,1.0,0.0,0.0,0.3585232001496479,0.0,262,0
k0,36,balanced,1.0,0.056666666666666664,0,60,10,1.0,0.0,0.0,0.3501074999803677,0.0,0,0
k0,36,robust,1.0,0.03,0,10,10,1.0,0.0,0.0,0.32246349996421486,0.0,0,0
k0,37,v1,1.0,0.05333333333333334,0,10,10,1.0,0.0,0.0,0.2819086000090465,0.0,0,0
k0,37,joint,1.0,0.05333333333333334,0,10,10,1.0,0.0,0.0,0.3255405999952927,0.0,262,0
k0,37,balanced,1.0,0.03666666666666667,0,60,10,1.0,0.0,0.0,0.25470900000073016,0.0,0,0
k0,37,robust,1.0,0.05333333333333334,0,10,10,1.0,0.0,0.0,0.3206209000200033,0.0,0,0
k0,38,v1,1.0,0.056666666666666664,0,11,10,1.0,0.0,0.0,0.394183799973689,0.0,0,0
k0,38,joint,1.0,0.056666666666666664,0,11,10,1.0,0.0,0.0,0.4451264999806881,0.0,270,0
k0,38,balanced,1.0,0.06666666666666667,0,60,10,1.0,0.0,0.0,0.34845509997103363,0.0,0,0
k0,38,robust,1.0,0.06666666666666667,0,14,10,1.0,0.0,0.0,0.5214405000442639,0.0,0,0
k0,39,v1,1.0,0.07333333333333333,0,11,10,1.0,0.0,0.0,0.39093370002228767,0.0,0,0
k0,39,joint,1.0,0.07333333333333333,0,11,10,1.0,0.0,0.0,0.44255459995474666,0.0,270,0
k0,39,balanced,1.0,0.043333333333333335,0,60,10,1.0,0.0,0.0,0.34385780000593513,0.0,0,0
k0,39,robust,1.0,0.05333333333333334,0,14,10,1.0,0.0,0.0,0.6059830000158399,0.0,0,0
k0,40,v1,1.0,0.05333333333333334,0,12,10,1.0,0.0,0.0,0.4746337999822572,0.0,0,0
k0,40,joint,1.0,0.05333333333333334,0,12,10,1.0,0.0,0.0,0.5239410001086071,0.0,275,0
k0,40,balanced,1.0,0.05333333333333334,0,60,10,1.0,0.0,0.0,0.39366919989697635,0.0,0,0
k0,40,robust,1.0,0.05333333333333334,0,16,10,1.0,0.0,0.0,0.609370700083673,0.0,0,0
k0,41,v1,1.0,0.06333333333333334,0,10,10,1.0,0.0,0.0,0.3246152000501752,0.0,0,0
k0,41,joint,1.0,0.06333333333333334,0,10,10,1.0,0.0,0.0,0.37191550014540553,0.0,262,0
k0,41,balanced,1.0,0.06666666666666667,0,60,10,1.0,0.0,0.0,0.33969759999308735,0.0,0,0
k0,41,robust,1.0,0.06,0,11,10,1.0,0.0,0.0,0.49711320002097636,0.0,0,0
k0,42,v1,1.0,0.03333333333333333,0,10,10,1.0,0.0,0.0,0.4817909999983385,0.0,0,0
k0,42,joint,1.0,0.03333333333333333,0,10,10,1.0,0.0,0.0,0.533033499843441,0.0,267,0
k0,42,balanced,1.0,0.056666666666666664,0,60,10,1.0,0.0,0.0,0.38459000003058463,0.0,0,0
k0,42,robust,1.0,0.03333333333333333,0,14,10,1.0,0.0,0.0,0.8678156000096351,0.0,0,0
k0,43,v1,0.9,0.06333333333333334,0,15,10,0.9333333333333333,0.0,0.0,0.5709236999973655,0.0,0,0
k0,43,joint,0.9,0.06333333333333334,0,15,10,0.9333333333333333,0.0,0.0,0.6243372999597341,0.0,274,0
k0,43,balanced,1.0,0.056666666666666664,0,60,10,0.9166666666666666,0.0,0.0,0.4676755000837147,0.0,0,0
k0,43,robust,0.9,0.07,0,16,10,0.9375,0.0,0.0,0.6697286000708118,0.0,0,0
k0,44,v1,1.0,0.04666666666666667,0,18,10,1.0,0.0,0.0,0.7266361000947654,0.0,0,0
k0,44,joint,1.0,0.04666666666666667,0,18,10,1.0,0.0,0.0,0.7819808000931516,0.0,282,0
k0,44,balanced,1.0,0.04,0,60,10,1.0,0.0,0.0,0.36441450007259846,0.0,0,0
k0,44,robust,1.0,0.043333333333333335,0,21,10,1.0,0.0,0.0,0.9384745999705046,0.0,0,0
k0,45,v1,1.0,0.043333333333333335,0,15,10,1.0,0.0,0.0,0.5267342999577522,0.0,0,0
k0,45,joint,1.0,0.043333333333333335,0,15,10,1.0,0.0,0.0,0.5865152000915259,0.0,287,0
k0,45,balanced,1.0,0.043333333333333335,0,60,10,1.0,0.0,0.0,0.36163169995415956,0.0,0,0
k0,45,robust,1.0,0.06666666666666667,0,16,10,1.0,0.0,0.0,0.6873937000054866,0.0,0,0
k0,46,v1,1.0,0.03333333333333333,0,16,10,1.0,0.0,0.0,0.6306210999609903,0.0,0,0
k0,46,joint,1.0,0.03333333333333333,0,16,10,1.0,0.0,0.0,0.6893398999236524,0.0,279,0
k0,46,balanced,1.0,0.04666666666666667,0,60,10,0.9833333333333333,0.0,0.0,0.37302080006338656,0.0,0,0
k0,46,robust,1.0,0.03333333333333333,0,19,10,1.0,0.0,0.0,0.973248100024648,0.0,0,0
k0,47,v1,1.0,0.043333333333333335,0,10,10,1.0,0.0,0.0,0.34912040003109723,0.0,0,0
k0,47,joint,1.0,0.043333333333333335,0,10,10,1.0,0.0,0.0,0.4008740000426769,0.0,264,0
k0,47,balanced,1.0,0.02666666666666667,0,60,10,1.0,0.0,0.0,0.39491669996641576,0.0,0,0
k0,47,robust,1.0,0.03333333333333333,0,10,10,1.0,0.0,0.0,0.4066939000040293,0.0,0,0
k0,48,v1,1.0,0.056666666666666664,0,10,10,1.0,0.0,0.0,0.2881351999239996,0.0,0,0
k0,48,joint,1.0,0.056666666666666664,0,10,10,1.0,0.0,0.0,0.3419590999837965,0.0,264,0
k0,48,balanced,1.0,0.02666666666666667,0,60,10,1.0,0.0,0.0,0.24403739999979734,0.0,0,0
k0,48,robust,1.0,0.07,0,10,10,1.0,0.0,0.0,0.36345649999566376,0.0,0,0
k0,49,v1,1.0,0.05333333333333334,0,10,10,1.0,0.0,0.0,0.28236219997052103,0.0,0,0
