condition,trial,method,pd,pfa,reports,observations,active_targets,capture,bits,delay_ms,selector_seconds,objective_gain,extra_pd_evaluations,accepted_moves
rcs20_k8,69,v1,1.0,0.05333333333333334,0,10,10,1.0,0.0,0.0,0.9562423001043499,0.0,0,0
rcs20_k8,69,joint,1.0,0.05333333333333334,0,10,10,1.0,0.0,0.0,1.1105094000231475,0.0,653,0
rcs20_k8,69,balanced,1.0,0.04,8,60,10,0.9833333333333333,5120.0,8.533333333333335,0.8788432000437751,0.0,0,0
rcs20_k8,69,robust,1.0,0.06,1,11,10,1.0,640.0,1.0666666666666667,1.127713599940762,0.0,0,0
rcs20_k8,70,v1,1.0,0.04,0,10,10,1.0,0.0,0.0,1.0201019999803975,0.0,0,0
rcs20_k8,70,joint,1.0,0.04,0,10,10,1.0,0.0,0.0,1.1733371000736952,0.0,643,0
rcs20_k8,70,balanced,1.0,0.06,8,60,10,0.9833333333333333,5120.0,8.533333333333335,1.01536830002442,0.0,0,0
rcs20_k8,70,robust,1.0,0.04,0,11,10,1.0,0.0,0.0,1.1102417999645695,0.0,0,0
rcs20_k8,71,v1,1.0,0.043333333333333335,0,10,10,1.0,0.0,0.0,1.1942635000450537,0.0,0,0
rcs20_k8,71,joint,1.0,0.043333333333333335,0,10,10,1.0,0.0,0.0,1.3505852000089362,0.0,637,0
rcs20_k8,71,balanced,1.0,0.07,8,60,10,1.0,5120.0,8.533333333333335,1.215800500009209,0.0,0,0
rcs20_k8,71,robust,1.0,0.06333333333333334,0,10,10,1.0,0.0,0.0,1.2430504999356344,0.0,0,0
rcs20_k8,72,v1,1.0,0.04666666666666667,0,10,10,1.0,0.0,0.0,0.9029429999645799,0.0,0,0
rcs20_k8,72,joint,1.0,0.04666666666666667,0,10,10,1.0,0.0,0.0,1.0765842999098822,0.0,646,0
rcs20_k8,72,balanced,1.0,0.04666666666666667,8,60,10,0.8833333333333333,5120.0,8.533333333333335,0.8992414000676945,0.0,0,0
rcs20_k8,72,robust,0.9,0.04666666666666667,1,11,10,0.9090909090909091,640.0,1.0666666666666667,1.0299664000049233,0.0,0,0
rcs20_k8,73,v1,1.0,0.07,0,10,10,1.0,0.0,0.0,0.9806464000139385,0.0,0,0
rcs20_k8,73,joint,1.0,0.07,0,10,10,1.0,0.0,0.0,1.130646799923852,0.0,604,0
rcs20_k8,73,balanced,1.0,0.04666666666666667,8,60,10,0.9833333333333333,5120.0,8.533333333333335,0.9360379000427201,0.0,0,0
rcs20_k8,73,robust,1.0,0.07,0,10,10,1.0,0.0,0.0,1.0001647999743,0.0,0,0
rcs20_k8,74,v1,1.0,0.04,0,10,10,1.0,0.0,0.0,1.011753399972804,0.0,0,0
rcs20_k8,74,joint,1.0,0.04,0,10,10,1.0,0.0,0.0,1.1522641000337899,0.0,622,0
rcs20_k8,74,balanced,1.0,0.05333333333333334,8,60,10,1.0,5120.0,8.533333333333335,1.026292399968952,0.0,0,0
rcs20_k8,74,robust,1.0,0.05,0,12,10,1.0,0.0,0.0,1.2581946999998763,0.0,0,0
rcs20_k8,75,v1,1.0,0.043333333333333335,0,10,10,1.0,0.0,0.0,0.7690557000460103,0.0,0,0
rcs20_k8,75,joint,1.0,0.043333333333333335,0,10,10,1.0,0.0,0.0,0.907418500049971,0.0,585,0
rcs20_k8,75,balanced,1.0,0.05,8,60,10,0.9666666666666667,5120.0,8.533333333333335,0.721880599972792,0.0,0,0
rcs20_k8,75,robust,1.0,0.04,1,10,10,1.0,640.0,1.0666666666666667,0.9518364999676123,0.0,0,0
rcs20_k8,76,v1,1.0,0.04666666666666667,0,10,10,1.0,0.0,0.0,0.915057500009425,0.0,0,0
rcs20_k8,76,joint,1.0,0.04666666666666667,0,10,10,1.0,0.0,0.0,1.0553735999856144,0.0,610,0
rcs20_k8,76,balanced,1.0,0.043333333333333335,8,60,10,0.9833333333333333,5120.0,8.533333333333335,0.8852330000372604,0.0,0,0
rcs20_k8,76,robust,1.0,0.056666666666666664,0,10,10,1.0,0.0,0.0,0.9480202000122517,0.0,0,0
