condition,trial,method,pd,pfa,reports,observations,active_targets,capture,bits,delay_ms,selector_seconds,objective_gain,extra_pd_evaluations,accepted_moves
prior250_k0,27,robust,1.0,0.06,0,15,10,1.0,0.0,0.0,0.6221494999481365,0.0,0,0
prior250_k0,28,v1,1.0,0.043333333333333335,0,11,10,1.0,0.0,0.0,0.4184146000770852,0.0,0,0
prior250_k0,28,joint,1.0,0.043333333333333335,0,11,10,1.0,0.0,0.0,0.47363889997359365,0.0,268,0
prior250_k0,28,balanced,1.0,0.02666666666666667,0,60,10,1.0,0.0,0.0,0.34931960003450513,0.0,0,0
prior250_k0,28,robust,1.0,0.03333333333333333,0,18,10,1.0,0.0,0.0,0.9076957999495789,0.0,0,0
prior250_k0,29,v1,0.9,0.043333333333333335,0,10,10,0.9,0.0,0.0,0.3466309999348596,0.0,0,0
prior250_k0,29,joint,0.9,0.043333333333333335,0,10,10,0.9,0.0,0.0,0.39682519994676113,0.0,264,0
prior250_k0,29,balanced,1.0,0.013333333333333334,0,60,10,0.95,0.0,0.0,0.36998819990549237,0.0,0,0
prior250_k0,29,robust,1.0,0.023333333333333334,0,13,10,1.0,0.0,0.0,0.603398900013417,0.0,0,0
prior250_k0,30,v1,0.9,0.05,0,12,10,1.0,0.0,0.0,0.46725440002046525,0.0,0,0
