area_m,rcs_m2,trial,n_looks,target,n_links,gamma_mean_db,gamma_min_db,d_prime,pd_pred,required_gain_db
600.0,0.1,24,128,6,1,-1.295492023880696,-1.295492023880696,3.875151585465525,0.999946720827358,0.0
600.0,0.1,24,128,7,1,1.7261236195486434,1.7261236195486434,6.105350849726888,0.9999999994871245,0.0
600.0,0.1,24,128,8,1,-2.062037490793334,-2.062037490793334,3.324500729028903,0.9995571149905965,0.0
600.0,0.1,24,128,9,1,-3.8435169835339673,-3.8435169835339673,2.140889395374322,0.9838585207355524,0.0
600.0,0.1,24,64,0,3,-7.276540756403595,-7.59925526415857,0.8042868767042443,0.7893843425231063,0.07824412416963863
600.0,0.1,24,64,1,4,-7.173957550724812,-8.538223017205178,1.2363892968549415,0.8918430536684914,0.0
600.0,0.1,24,64,2,1,-2.48175514997427,-2.48175514997427,1.836006934920068,0.9668216844973275,0.0
600.0,0.1,24,64,3,2,-4.733686301171332,-4.992014558859693,1.6180722409135675,0.9471764849900458,0.0
600.0,0.1,24,64,4,6,-10.31389773895084,-12.369261588051401,0.2225219026132167,0.5880461875885031,1.4000756499897284
600.0,0.1,24,64,5,6,-9.25580316712974,-12.766394772206809,0.9645543197737309,0.8326159556395314,0.0
600.0,0.1,24,64,6,1,-1.295492023880696,-1.295492023880696,2.46359928444163,0.9931225102840457,0.0
600.0,0.1,24,64,7,1,1.7261236195486434,1.7261236195486434,4.1235014598291375,0.999981342195301,0.0
600.0,0.1,24,64,8,1,-2.062037490793334,-2.062037490793334,2.0537585275526418,0.9800004656287807,0.0
600.0,0.1,24,64,9,1,-3.8435169835339673,-3.8435169835339673,1.1728152598230452,0.8795650513266344,0.0
600.0,0.1,25,64,0,6,-12.074180900925986,-13.330989384879345,-0.3766735317736534,0.3532081175353255,3.2152496683524516
600.0,0.1,25,64,1,1,9.732233568409148,9.732233568409148,7.072794539513734,0.9999999999992408,0.0
600.0,0.1,25,64,2,1,-1.1192743823691447,-1.1192743823691447,2.559566289732263,0.9947598566991152,0.0
600.0,0.1,25,64,3,1,4.137864987471671,4.137864987471671,5.315582980103399,0.9999999468418073,0.0
600.0,0.1,25,64,4,1,-0.07917761398876161,-0.07917761398876161,3.133614802415104,0.999136663201991,0.0
600.0,0.1,25,64,5,6,-14.323639710228024,-17.91292949966729,-0.839763067712378,0.20052062237049623,5.321012079323102
600.0,0.1,25,64,6,1,0.29020434535001216,0.29020434535001216,3.338635410342026,0.9995790450738659,0.0
600.0,0.1,25,64,7,1,-2.195063534570009,-2.195063534570009,1.9841669038666574,0.9763813816292499,0.0
600.0,0.1,25,64,8,3,-5.547552702150956,-7.070460645007143,1.7722857985261136,0.9618264362837703,0.0
600.0,0.1,25,64,9,6,-10.60385955991984,-14.423880008525018,0.31493109886799214,0.6235930156598058,1.2052374796656808
600.0,0.1,25,16,0,6,-12.074180900925986,-13.330989384879345,-0.9587966837100242,0.1688305900952588,6.4385817468542115
600.0,0.1,25,16,1,1,9.732233568409148,9.732233568409148,3.457333484882607,0.9997272253617464,0.0
600.0,0.1,25,16,2,2,-2.4226762303666463,-4.293675928681035,1.0571014946834636,0.8547673654287693,0.0
600.0,0.1,25,16,3,1,4.137864987471671,4.137864987471671,2.42888842722612,0.992427403866253,0.0
600.0,0.1,25,16,4,1,2.1230958246755356,2.1230958246755356,1.8540414265261072,0.968133383252634,0.0
600.0,0.1,25,16,5,6,-14.323639710228024,-17.91292949966729,-1.2072915155355404,0.11365994850253108,8.559523244910674
600.0,0.1,25,16,6,2,-0.46230119138379605,-1.3731000365918407,1.8099515930479424,0.9648483528785088,0.0
600.0,0.1,25,16,7,6,-5.997036880463217,-9.515750712017038,0.8367717876691114,0.7986395708015435,0.011856576682348335
600.0,0.1,25,16,8,6,-6.60590154938714,-8.239552992058282,0.4839985108114356,0.685806537003988,0.870418448995067
600.0,0.1,25,16,9,6,-10.60385955991984,-14.423880008525018,-0.5618907373410061,0.2870952324810208,4.505197532418411
600.0,0.1,25,128,0,6,-12.126103828713239,-13.765649164636208,0.09216486111670351,0.5367164720256339,1.6862181573818866
600.0,0.1,25,128,1,1,9.732233568409148,9.732233568409148,10.067940545633629,1.0,0.0
600.0,0.1,25,128,2,1,-1.1192743823691447,-1.1192743823691447,4.004090234842601,0.9999688717000683,0.0
600.0,0.1,25,128,3,1,-4.14481672281719,-4.14481672281719,1.957690902634487,0.9748668533093009,0.0
600.0,0.1,25,128,4,1,-4.475086977489932,-4.475086977489932,1.7632658036125026,0.9610721650133752,0.0
600.0,0.1,25,128,5,6,-14.323639710228024,-17.91292949966729,-0.5352925324198052,0.29622379465969695,3.751066523022402
600.0,0.1,25,128,6,1,-3.086801689593801,-3.086801689593801,2.624090799059678,0.9956559689843243,0.0
600.0,0.1,25,128,7,1,-2.195063534570009,-2.195063534570009,3.2309993225939104,0.9993832088388749,0.0
600.0,0.1,25,128,8,1,-4.767635427478003,-4.767635427478003,1.5967885938151196,0.9448435803383547,0.0
600.0,0.1,25,128,9,6,-10.437319759276729,-14.423880008525018,1.0891386740715105,0.8619536312143626,0.0
600.0,0.1,26,16,0,6,-10.461233106445182,-13.146247663086918,-0.6581724901014202,0.2552136498984579,4.758703910245002
600.0,0.1,26,16,1,1,3.185072875209137,3.185072875209137,2.1685203113992926,0.9849404395321856,0.0
600.0,0.1,26,16,2,6,-9.709809497886354,-11.68448018456727,-0.4028832718085634,0.34351704901562086,3.803244246097088
600.0,0.1,26,16,3,1,12.171456172559962,12.171456172559962,3.677199927792026,0.99988209589027,0.0
600.0,0.1,26,16,4,6,-11.225262053164592,-15.094134835554247,-0.804464354082487,0.21056442392871755,5.510103371475066
600.0,0.1,26,16,5,3,-3.357485886323865,-4.2888960872556465,1.0750012911545404,0.8588129248677248,0.0
600.0,0.1,26,16,6,1,2.615852966995317,2.615852966995317,2.0027799772606714,0.9773995450337629,0.0
600.0,0.1,26,16,7,6,-18.134992469156003,-22.62412101455233,-1.4307653968456286,0.07624873170498149,12.041104915401966
600.0,0.1,26,16,8,6,-18.08093462698072,-19.86948908148114,-1.4609261303090728,0.07201785736442542,12.398436318021165
600.0,0.1,26,16,9,6,-11.3812193995449,-13.468776449817973,-0.8498960908257962,0.19769142957824692,5.743839962728218
600.0,0.1,26,64,0,6,-10.461233106445182,-13.146247663086918,0.17417858934441033,0.569137444222034,1.5259802634727657
600.0,0.1,26,64,1,1,3.185072875209137,3.185072875209137,4.870715401201963,0.9999994440254693,0.0
600.0,0.1,26,64,2,6,-9.997197437718954,-14.075483959264885,0.5464217708614283,0.7076119758331489,0.6501795302920277
600.0,0.1,26,64,3,1,12.171456172559962,12.171456172559962,7.448460553104429,0.9999999999999528,0.0
600.0,0.1,26,64,4,6,-11.225262053164592,-15.094134835554247,-0.09398737174502406,0.46255959410796516,2.28100812696546
600.0,0.1,26,64,5,1,-3.4101792308967154,-3.4101792308967154,1.3758696723849,0.915569006947595,0.0
600.0,0.1,26,64,6,1,-2.6452243236912034,-2.6452243236912034,1.7527182873077065,0.9601748124508628,0.0
600.0,0.1,26,64,7,6,-17.77083438102956,-22.62412101455233,-1.2388466275322867,0.10770115119811957,8.478104683401943
600.0,0.1,26,64,8,6,-17.4948103366876,-18.17771260930244,-1.2700079880295552,0.10204089238330527,8.691585018634186
600.0,0.1,26,64,9,6,-11.602754147624433,-13.468776449817973,-0.22885769824841737,0.4094897599519806,2.706261734429159
600.0,0.1,26,128,0,5,-10.078122346747264,-11.531900655663268,0.808818255246931,0.7906901529361836,0.06386289426846005
600.0,0.1,26,128,1,1,-3.6565130916874606,-3.6565130916874606,2.257302078225334,0.9880053971999307,0.0
600.0,0.1,26,128,2,4,-9.088500831552803,-10.678097088890844,1.2396467424855748,0.8924469581318248,0.0
600.0,0.1,26,128,3,1,12.171456172559962,12.171456172559962,10.572675149600503,1.0,0.0
600.0,0.1,26,128,4,6,-11.225262053164592,-15.094134835554247,0.4945910319311499,0.689555583056779,0.7137238104446861
600.0,0.1,26,128,5,1,-4.2888960872556465,-4.2888960872556465,1.8720394492851178,0.9693994270073556,0.0
600.0,0.1,26,128,6,1,-3.103560343241516,-3.103560343241516,2.613051719229812,0.9955131139381233,0.0
600.0,0.1,26,128,7,6,-17.77083438102956,-22.62412101455233,-1.0875951077040684,0.13838694573233895,6.896462839543359
600.0,0.1,26,128,8,6,-17.3086196356005,-17.82975295459294,-1.1059907735727181,0.13436525643642172,6.950087652236649
600.0,0.1,26,128,9,6,-12.119097317355632,-13.943653872580535,0.12228082828602115,0.548661692570571,1.61187749782817
600.0,0.1,27,16,0,6,-9.653264811030002,-10.27462017524404,-0.5167795936749446,0.30265501331939204,4.061222344655448
600.0,0.1,27,16,1,6,-14.837649846192821,-18.32482763780581,-1.25009091944806,0.10563316825646052,9.055857775779486
600.0,0.1,27,16,2,6,-18.993379244333017,-21.122430498939874,-1.4981613830093377,0.06704566306536289,13.354152720885061
600.0,0.1,27,16,3,6,-16.53859375344058,-17.997473073957565,-1.3921959487854778,0.0819315346150804,10.93022003122017
600.0,0.1,27,16,4,6,-11.185106236452292,-15.4077106653758,-0.701618696446182,0.24145849435956956,5.127192055947352
600.0,0.1,27,16,5,1,15.181989335646445,15.181989335646445,3.8338579724701374,0.9999369255017666,0.0
600.0,0.1,27,16,6,1,6.774054526565312,6.774054526565312,3.0196148771863753,0.9987345185495856,0.0
600.0,0.1,27,16,7,2,-2.5617847527450244,-2.97145532587275,0.9624745353722537,0.8320943556753196,0.0
600.0,0.1,27,16,8,6,-10.202347629447006,-12.533462720203376,-0.6049599114172952,0.2726028168310027,4.506672517285979
600.0,0.1,27,16,9,1,17.350044943000817,17.350044943000817,3.8979703048335974,0.9999514988461243,0.0
600.0,0.1,27,128,0,6,-10.094585932393567,-11.410545526096591,0.9928033415549291,0.839597099403729,0.0
600.0,0.1,27,128,1,6,-14.333599045309375,-15.951174263369094,-0.5675964422616101,0.28515451174125905,3.8741375554992006
600.0,0.1,27,128,2,6,-18.041799907586896,-21.122430498939874,-1.1578056184515113,0.12347168502359551,7.4464467339704505
600.0,0.1,27,128,3,6,-16.44268170941969,-17.997473073957565,-0.9829674208933727,0.16281173664783938,6.044792956823147
600.0,0.1,27,128,4,6,-12.260504756682685,-17.017956881706873,0.35154648739743877,0.6374107983893804,1.0763421871836722
600.0,0.1,27,128,5,1,-0.5521958431357177,-0.5521958431357177,4.423068335827575,0.9999951345527015,0.0
600.0,0.1,27,128,6,1,-1.6417268518210633,-1.6417268518210633,3.624151601925705,0.999855044237357,0.0
600.0,0.1,27,128,7,1,-2.97145532587275,-2.97145532587275,2.7004621083898783,0.99653783879525,0.0
600.0,0.1,27,128,8,6,-10.958621575136036,-13.893959993298937,0.6481418657106697,0.7415534009655456,0.38806389291646104
600.0,0.1,27,128,9,1,17.350044943000817,17.350044943000817,11.07948486257522,1.0,0.0
600.0,0.1,27,64,0,6,-10.094585932393567,-11.410545526096591,0.2645677056187448,0.6043287494943438,1.281943184147388
600.0,0.1,27,64,1,6,-14.333599045309375,-15.951174263369094,-0.8640024979233314,0.19379325917383738,5.4411835223630725
600.0,0.1,27,64,2,6,-18.665696267561835,-21.122430498939874,-1.3456870230668865,0.08920173659319958,9.731927959015497
600.0,0.1,27,64,3,6,-16.44268170941969,-17.997473073957565,-1.1655572951722772,0.12189674119175531,7.60902499877516
600.0,0.1,27,64,4,6,-12.260504756682685,-17.017956881706873,-0.18421775921832745,0.4269213140288286,2.671751669797766
600.0,0.1,27,64,5,1,-0.5521958431357177,-0.5521958431357177,2.871405089255417,0.9979567426177759,0.0
600.0,0.1,27,64,6,1,-1.6417268518210633,-1.6417268518210633,2.276783951221635,0.9886004348224058,0.0
600.0,0.1,27,64,7,1,-2.97145532587275,-2.97145532587275,1.5892964139990327,0.944003256013634,0.0
600.0,0.1,27,64,8,6,-10.202347629447006,-12.533462720203376,0.27222826522141136,0.6072767451325283,1.2737215264277264
600.0,0.1,27,64,9,1,17.350044943000817,17.350044943000817,7.825671037636122,0.9999999999999974,0.0
600.0,0.1,28,64,0,6,-15.309761156109312,-17.298339828136516,-1.0132318410279304,0.15547471746760388,6.3969394038272025
600.0,0.1,28,64,1,1,0.844410057325371,0.844410057325371,3.644920307038732,0.9998662626639955,0.0
600.0,0.1,28,64,2,1,-1.840240937143793,-1.840240937143793,2.170884528664441,0.985030048940195,0.0
600.0,0.1,28,64,3,1,1.4863892779194874,1.4863892779194874,3.994857720639258,0.9999676334423057,0.0
600.0,0.1,28,64,4,1,-2.744201324126512,-2.744201324126512,1.7027337590643905,0.955691047925033,0.0
600.0,0.1,28,64,5,6,-14.12636453164637,-16.197772817786838,-0.7936900906501116,0.21368793524045404,5.09807146340603
600.0,0.1,28,64,6,2,-5.3133686229614705,-6.922383551816617,1.369488544482533,0.9145766933860828,0.0
600.0,0.1,28,64,7,6,-18.387606762677294,-20.97189671220832,-1.325678497540276,0.09247310635930783,9.445603330613178
600.0,0.1,28,64,8,6,-9.309899673171358,-13.281499774059034,0.7235553589828354,0.7653306219478019,0.24342575650382933
600.0,0.1,28,64,9,1,2.8646565590070217,2.8646565590070217,4.712774658332641,0.9999987781681013,0.0
600.0,0.1,28,16,0,6,-15.309761156109312,-17.298339828136516,-1.3026157893948525,0.09635298225361533,9.62526750992267
600.0,0.1,28,16,1,1,3.5497451769072623,3.5497451769072623,2.2708427454797024,0.9884217503713089,0.0
600.0,0.1,28,16,2,6,-5.1440924920827245,-9.701275397330559,1.265023391265266,0.8970685285638491,0.0
600.0,0.1,28,16,3,1,4.612354809628286,4.612354809628286,2.549718801304652,0.9946095081517924,0.0
600.0,0.1,28,16,4,2,-1.287139699199784,-2.744201324126512,1.4812250706610197,0.9307266961993759,0.0
600.0,0.1,28,16,5,6,-14.092525451026416,-16.197772817786838,-1.1779662543514673,0.1194050298560182,8.32774087739638
600.0,0.1,28,16,6,6,-5.900164736502395,-8.17579441774291,0.7871781721375449,0.7844112134167038,0.12683899871267676
600.0,0.1,28,16,7,6,-18.992854526559068,-21.751818933537503,-1.488306670247789,0.06833501834146138,13.204115076098713
600.0,0.1,28,16,8,6,-9.309899673171358,-13.281499774059034,-0.3549436511012121,0.3613159029735967,3.490770520775799
600.0,0.1,28,16,9,1,2.8646565590070217,2.8646565590070217,2.076082166694022,0.9810568238843126,0.0
600.0,0.1,28,128,0,6,-15.309761156109312,-17.298339828136516,-0.773498328734621,0.21961375872631717,4.829843103504793
600.0,0.1,28,128,1,1,-4.505828669373101,-4.505828669373101,1.7455159337392514,0.9595524493281639,0.0
600.0,0.1,28,128,2,1,-1.840240937143793,-1.840240937143793,3.481868027764101,0.9997510354865687,0.0
600.0,0.1,28,128,3,1,1.4863892779194874,1.4863892779194874,5.932508632428075,0.9999999985082965,0.0
600.0,0.1,28,128,4,1,-3.044324919520091,-3.044324919520091,2.6521356536171647,0.9960007800099321,0.0
600.0,0.1,28,128,5,6,-14.12636453164637,-16.197772817786838,-0.473767534354091,0.31783284415796564,3.5231887189844007
600.0,0.1,28,128,6,1,-4.37460421283102,-4.37460421283102,1.8216986790969756,0.9657496407472088,0.0
600.0,0.1,28,128,7,6,-18.313586672318383,-20.97189671220832,-1.1992867632594189,0.11520823012603593,7.817998590445544
600.0,0.1,28,128,8,4,-8.829417115938892,-10.261070695241447,1.2500686547211552,0.8943627655171074,0.0
600.0,0.1,28,128,9,1,2.8646565590070217,2.8646565590070217,6.897082238020691,0.9999999999973459,0.0
600.0,0.1,29,64,0,6,-10.979188528069985,-17.663800293188224,0.38570533538421464,0.6501425445124682,1.0516839713678534
600.0,0.1,29,64,1,1,0.8761508312243832,0.8761508312243832,3.6623710961736005,0.9998750542475292,0.0
600.0,0.1,29,64,2,1,-3.6507285868098247,-3.6507285868098247,1.2621635891333043,0.8965550362132435,0.0
600.0,0.1,29,64,3,1,-0.31552467321808586,-0.31552467321808586,3.0024701436905765,0.9986610087975852,0.0
600.0,0.1,29,64,4,1,2.196472783391417,2.196472783391417,4.371713941599511,0.9999938362513627,0.0
