trial,budget,method,pd,pfa,reports,observations,bits,delay_ms,detected_per_target,capture,seconds_two_methods
57,1,sense_sinr_budgeted,1.0,0.05333333333333334,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.1515668999636546
58,1,proposed_c2f_adaptive_pd,1.0,0.03666666666666667,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.30237859999761
58,1,sense_sinr_budgeted,1.0,0.05,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.3023975000251085
59,1,proposed_c2f_adaptive_pd,1.0,0.056666666666666664,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.4177582999691367
59,1,sense_sinr_budgeted,1.0,0.023333333333333334,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.4177774999989197
60,1,proposed_c2f_adaptive_pd,1.0,0.043333333333333335,0,14,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.569195899995975
60,1,sense_sinr_budgeted,1.0,0.06666666666666667,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.5692328000441194
61,1,proposed_c2f_adaptive_pd,1.0,0.05333333333333334,1,11,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.336435499950312
61,1,sense_sinr_budgeted,1.0,0.07,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.336453999974765
62,1,proposed_c2f_adaptive_pd,1.0,0.03666666666666667,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.139414499979466
62,1,sense_sinr_budgeted,1.0,0.06,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.1394506000215188
63,1,proposed_c2f_adaptive_pd,1.0,0.04666666666666667,0,11,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.2229351999703795
63,1,sense_sinr_budgeted,1.0,0.04666666666666667,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.222954299999401
64,1,proposed_c2f_adaptive_pd,0.9,0.03666666666666667,1,15,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",0.9333333333333333,2.5153726000571623
64,1,sense_sinr_budgeted,1.0,0.07,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.515408999985084
65,1,proposed_c2f_adaptive_pd,1.0,0.04666666666666667,0,11,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.2579830000177026
65,1,sense_sinr_budgeted,1.0,0.04666666666666667,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.2580024000490084
66,1,proposed_c2f_adaptive_pd,1.0,0.03,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.2594551000511274
66,1,sense_sinr_budgeted,1.0,0.056666666666666664,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.9833333333333333,2.2594918999820948
67,1,proposed_c2f_adaptive_pd,1.0,0.07,0,11,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.467776700039394
67,1,sense_sinr_budgeted,1.0,0.09666666666666666,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.467813599971123
68,1,proposed_c2f_adaptive_pd,1.0,0.05,1,15,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,3.126676300074905
68,1,sense_sinr_budgeted,1.0,0.08,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,3.126713400008157
69,1,proposed_c2f_adaptive_pd,1.0,0.056666666666666664,1,14,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.4877505999756977
69,1,sense_sinr_budgeted,1.0,0.043333333333333335,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.487787500023842
70,1,proposed_c2f_adaptive_pd,0.9,0.04,0,10,0.0,0.0,"[1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",0.9,2.277536900015548
70,1,sense_sinr_budgeted,1.0,0.043333333333333335,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.9833333333333333,2.277573800063692
71,1,proposed_c2f_adaptive_pd,1.0,0.056666666666666664,1,12,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.5590337000321597
71,1,sense_sinr_budgeted,1.0,0.06,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.5590540000703186
72,1,proposed_c2f_adaptive_pd,0.9,0.02666666666666667,1,10,640.0,1.0666666666666667,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.9,2.408458999940194
72,1,sense_sinr_budgeted,1.0,0.06,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.9166666666666666,2.408496299991384
73,1,proposed_c2f_adaptive_pd,0.9,0.07666666666666666,0,10,0.0,0.0,"[1, 1, 0, 1, 1, 1, 1, 1, 1, 1]",1.0,2.27986700006295
73,1,sense_sinr_budgeted,1.0,0.056666666666666664,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.9833333333333333,2.2799039999954402
74,1,proposed_c2f_adaptive_pd,1.0,0.04666666666666667,0,11,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.3292835999745876
74,1,sense_sinr_budgeted,1.0,0.06666666666666667,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.329301999998279
75,1,proposed_c2f_adaptive_pd,1.0,0.03333333333333333,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.365568000008352
75,1,sense_sinr_budgeted,1.0,0.056666666666666664,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.365606400067918
76,1,proposed_c2f_adaptive_pd,1.0,0.02666666666666667,0,15,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.7743999999947846
76,1,sense_sinr_budgeted,1.0,0.02666666666666667,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.7744368000421673
77,1,proposed_c2f_adaptive_pd,1.0,0.04,0,12,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.5346615000162274
77,1,sense_sinr_budgeted,1.0,0.03666666666666667,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.9666666666666667,2.5346798999235034
78,1,proposed_c2f_adaptive_pd,1.0,0.03,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.187719500041567
78,1,sense_sinr_budgeted,1.0,0.02666666666666667,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.187738500069827
79,1,proposed_c2f_adaptive_pd,1.0,0.05333333333333334,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.299309500027448
79,1,sense_sinr_budgeted,1.0,0.07,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.2993460999568924
80,1,proposed_c2f_adaptive_pd,1.0,0.02666666666666667,0,11,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.231205999967642
80,1,sense_sinr_budgeted,1.0,0.04666666666666667,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.231224699993618
81,1,proposed_c2f_adaptive_pd,0.9,0.043333333333333335,1,20,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",1.0,2.7309509000042453
81,1,sense_sinr_budgeted,0.9,0.08333333333333333,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",0.9833333333333333,2.7309699000325054
82,1,proposed_c2f_adaptive_pd,1.0,0.043333333333333335,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.108797700027935
82,1,sense_sinr_budgeted,1.0,0.06333333333333334,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.1088170999428257
83,1,proposed_c2f_adaptive_pd,1.0,0.056666666666666664,1,27,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,3.854534800047986
83,1,sense_sinr_budgeted,0.9,0.06,1,60,640.0,1.0666666666666667,"[1, 1, 0, 1, 1, 1, 1, 1, 1, 1]",1.0,3.854569899966009
84,1,proposed_c2f_adaptive_pd,1.0,0.02666666666666667,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.3865471000317484
84,1,sense_sinr_budgeted,1.0,0.05,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.3865831000730395
85,1,proposed_c2f_adaptive_pd,1.0,0.03666666666666667,0,11,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.640771200065501
85,1,sense_sinr_budgeted,1.0,0.04,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.6408077999949455
86,1,proposed_c2f_adaptive_pd,1.0,0.04,1,16,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,3.064267700072378
86,1,sense_sinr_budgeted,1.0,0.06666666666666667,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,3.0642866999842227
87,1,proposed_c2f_adaptive_pd,1.0,0.056666666666666664,1,16,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.8794597999658436
87,1,sense_sinr_budgeted,1.0,0.05,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.8794958000071347
88,1,proposed_c2f_adaptive_pd,1.0,0.043333333333333335,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.336525399936363
88,1,sense_sinr_budgeted,1.0,0.03666666666666667,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.336544599966146
89,1,proposed_c2f_adaptive_pd,1.0,0.05333333333333334,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.3624643000075594
89,1,sense_sinr_budgeted,1.0,0.04,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.362483400036581
90,1,proposed_c2f_adaptive_pd,1.0,0.03,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.169497999944724
90,1,sense_sinr_budgeted,1.0,0.04,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.1695170999737456
91,1,proposed_c2f_adaptive_pd,1.0,0.06,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.375483199954033
91,1,sense_sinr_budgeted,1.0,0.06333333333333334,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.3755027999868616
92,1,proposed_c2f_adaptive_pd,1.0,0.05,1,16,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.8112833000486717
92,1,sense_sinr_budgeted,1.0,0.06666666666666667,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.8113025999628007
93,1,proposed_c2f_adaptive_pd,0.9,0.06666666666666667,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",1.0,2.327423800015822
93,1,sense_sinr_budgeted,1.0,0.03,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.327462700079195
94,1,proposed_c2f_adaptive_pd,1.0,0.04,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.3836455000564456
94,1,sense_sinr_budgeted,1.0,0.04666666666666667,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.3836812000954524
95,1,proposed_c2f_adaptive_pd,1.0,0.06,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.187193699995987
95,1,sense_sinr_budgeted,1.0,0.06,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.1872143000364304
96,1,proposed_c2f_adaptive_pd,1.0,0.06666666666666667,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.979016200057231
96,1,sense_sinr_budgeted,1.0,0.03,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.9790498999645934
97,1,proposed_c2f_adaptive_pd,1.0,0.04,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.457424300024286
97,1,sense_sinr_budgeted,1.0,0.03666666666666667,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.457443500054069
98,1,proposed_c2f_adaptive_pd,1.0,0.05333333333333334,1,12,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.3303732000058517
98,1,sense_sinr_budgeted,1.0,0.056666666666666664,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.3304102999391034
99,1,proposed_c2f_adaptive_pd,1.0,0.056666666666666664,0,11,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.7811984000727534
99,1,sense_sinr_budgeted,1.0,0.043333333333333335,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.7812358000082895
0,2,proposed_c2f_adaptive_pd,1.0,0.06,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.46578640001826
0,2,sense_sinr_budgeted,1.0,0.056666666666666664,2,60,1280.0,2.1333333333333333,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.4658051999285817
1,2,proposed_c2f_adaptive_pd,0.9,0.06333333333333334,2,30,1280.0,2.1333333333333333,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",1.0,4.520949000027031
1,2,sense_sinr_budgeted,0.9,0.04,2,60,1280.0,2.1333333333333333,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",1.0,4.5209896001033485
2,2,proposed_c2f_adaptive_pd,1.0,0.06333333333333334,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.5582399000413716
2,2,sense_sinr_budgeted,1.0,0.07,2,60,1280.0,2.1333333333333333,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.558275599963963
3,2,proposed_c2f_adaptive_pd,1.0,0.07,2,21,1280.0,2.1333333333333333,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,3.955283600022085
3,2,sense_sinr_budgeted,1.0,0.043333333333333335,2,60,1280.0,2.1333333333333333,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,3.9553023000480607
4,2,proposed_c2f_adaptive_pd,1.0,0.05,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.4879964999854565
4,2,sense_sinr_budgeted,1.0,0.03666666666666667,2,60,1280.0,2.1333333333333333,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.4880343000404537
5,2,proposed_c2f_adaptive_pd,1.0,0.043333333333333335,1,12,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,3.085834699915722
5,2,sense_sinr_budgeted,1.0,0.05333333333333334,2,60,1280.0,2.1333333333333333,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,3.085871799965389
6,2,proposed_c2f_adaptive_pd,1.0,0.06,0,11,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.309973799972795
6,2,sense_sinr_budgeted,1.0,0.056666666666666664,2,60,1280.0,2.1333333333333333,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.309992800001055
7,2,proposed_c2f_adaptive_pd,1.0,0.07666666666666666,2,15,1280.0,2.1333333333333333,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,3.010071700089611
7,2,sense_sinr_budgeted,1.0,0.07333333333333333,2,60,1280.0,2.1333333333333333,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,3.010108800022863
8,2,proposed_c2f_adaptive_pd,0.9,0.06333333333333334,0,10,0.0,0.0,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.3002290000440553
8,2,sense_sinr_budgeted,1.0,0.05,2,60,1280.0,2.1333333333333333,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.3002480999566615
9,2,proposed_c2f_adaptive_pd,1.0,0.043333333333333335,0,16,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,3.358385600033216
9,2,sense_sinr_budgeted,1.0,0.06,2,60,1280.0,2.1333333333333333,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,3.358422699966468
10,2,proposed_c2f_adaptive_pd,1.0,0.06,0,12,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.533228199928999
10,2,sense_sinr_budgeted,1.0,0.043333333333333335,2,60,1280.0,2.1333333333333333,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.5332472999580204
11,2,proposed_c2f_adaptive_pd,0.8,0.05333333333333334,0,11,0.0,0.0,"[1, 1, 1, 1, 1, 0, 1, 1, 0, 1]",0.9090909090909091,2.487726500025019
11,2,sense_sinr_budgeted,0.9,0.04666666666666667,2,60,1280.0,2.1333333333333333,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",0.9833333333333333,2.4877657000906765
12,2,proposed_c2f_adaptive_pd,0.9,0.05,0,11,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 0, 1, 1]",0.9090909090909091,2.3592755999416113
12,2,sense_sinr_budgeted,1.0,0.03,2,60,1280.0,2.1333333333333333,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.9833333333333333,2.3593126999912784
13,2,proposed_c2f_adaptive_pd,1.0,0.05333333333333334,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.605717599974014
13,2,sense_sinr_budgeted,1.0,0.03,2,60,1280.0,2.1333333333333333,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.605736600002274
14,2,proposed_c2f_adaptive_pd,0.9,0.05,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",1.0,2.0349256000481546
14,2,sense_sinr_budgeted,1.0,0.05,2,60,1280.0,2.1333333333333333,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.0349441999569535
15,2,proposed_c2f_adaptive_pd,1.0,0.05,1,12,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.710563499946147
15,2,sense_sinr_budgeted,1.0,0.043333333333333335,2,60,1280.0,2.1333333333333333,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.7105825999751687
16,2,proposed_c2f_adaptive_pd,1.0,0.043333333333333335,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.8543246999615803
16,2,sense_sinr_budgeted,1.0,0.05333333333333334,2,60,1280.0,2.1333333333333333,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.854362400015816
17,2,proposed_c2f_adaptive_pd,1.0,0.04,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.9990759000647813
17,2,sense_sinr_budgeted,1.0,0.056666666666666664,2,60,1280.0,2.1333333333333333,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.9990950000938028
18,2,proposed_c2f_adaptive_pd,1.0,0.07333333333333333,0,11,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.5834272000938654
18,2,sense_sinr_budgeted,1.0,0.06333333333333334,2,60,1280.0,2.1333333333333333,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.5834460000041872
19,2,proposed_c2f_adaptive_pd,1.0,0.06,0,11,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.4324356999713928
19,2,sense_sinr_budgeted,1.0,0.06666666666666667,2,60,1280.0,2.1333333333333333,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.4324738000286743
20,2,proposed_c2f_adaptive_pd,1.0,0.03666666666666667,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.031045400071889
20,2,sense_sinr_budgeted,1.0,0.06,2,60,1280.0,2.1333333333333333,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.031066399998963
21,2,proposed_c2f_adaptive_pd,1.0,0.06666666666666667,1,15,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.6663572000106797
21,2,sense_sinr_budgeted,1.0,0.04,2,60,1280.0,2.1333333333333333,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.6663764000404626
22,2,proposed_c2f_adaptive_pd,1.0,0.06333333333333334,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.1313220999436453
22,2,sense_sinr_budgeted,1.0,0.043333333333333335,2,60,1280.0,2.1333333333333333,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.1313419999787584
23,2,proposed_c2f_adaptive_pd,1.0,0.03333333333333333,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.3496174999745563
23,2,sense_sinr_budgeted,1.0,0.03666666666666667,2,60,1280.0,2.1333333333333333,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.3496365000028163
24,2,proposed_c2f_adaptive_pd,1.0,0.04,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.7573525999905542
24,2,sense_sinr_budgeted,1.0,0.06,2,60,1280.0,2.1333333333333333,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.9833333333333333,1.75737200002186
25,2,proposed_c2f_adaptive_pd,1.0,0.06333333333333334,2,15,1280.0,2.1333333333333333,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.9955466000828892
25,2,sense_sinr_budgeted,0.9,0.04,2,60,1280.0,2.1333333333333333,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1]",1.0,1.9955659999977797
26,2,proposed_c2f_adaptive_pd,0.9,0.06,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",1.0,1.7448415000690147
26,2,sense_sinr_budgeted,1.0,0.06666666666666667,2,60,1280.0,2.1333333333333333,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.7448607999831438
27,2,proposed_c2f_adaptive_pd,1.0,0.03333333333333333,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.9668209999799728
27,2,sense_sinr_budgeted,1.0,0.08,2,60,1280.0,2.1333333333333333,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.966840900015086
28,2,proposed_c2f_adaptive_pd,1.0,0.043333333333333335,0,11,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.0159478000132367
28,2,sense_sinr_budgeted,1.0,0.05,2,60,1280.0,2.1333333333333333,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.9833333333333333,2.0159668000414968
29,2,proposed_c2f_adaptive_pd,1.0,0.04666666666666667,2,20,1280.0,2.1333333333333333,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.2982410000404343
29,2,sense_sinr_budgeted,0.9,0.06,2,60,1280.0,2.1333333333333333,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",1.0,2.298264699988067
30,2,proposed_c2f_adaptive_pd,1.0,0.03666666666666667,0,11,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.182574500096962
30,2,sense_sinr_budgeted,1.0,0.043333333333333335,2,60,1280.0,2.1333333333333333,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.182594500016421
31,2,proposed_c2f_adaptive_pd,1.0,0.06333333333333334,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.676387200015597
31,2,sense_sinr_budgeted,1.0,0.05333333333333334,2,60,1280.0,2.1333333333333333,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.95,1.6764067000476643
32,2,proposed_c2f_adaptive_pd,0.8,0.04666666666666667,0,10,0.0,0.0,"[1, 1, 1, 1, 0, 1, 0, 1, 1, 1]",1.0,1.7857513999333605
32,2,sense_sinr_budgeted,1.0,0.03666666666666667,2,60,1280.0,2.1333333333333333,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.7857708999654278
33,2,proposed_c2f_adaptive_pd,1.0,0.06333333333333334,2,12,1280.0,2.1333333333333333,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.975996799999848
33,2,sense_sinr_budgeted,1.0,0.06,2,60,1280.0,2.1333333333333333,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.9760199000593275
34,2,proposed_c2f_adaptive_pd,1.0,0.04,2,15,1280.0,2.1333333333333333,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.28092419996392
34,2,sense_sinr_budgeted,1.0,0.06666666666666667,2,60,1280.0,2.1333333333333333,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.2809437999967486
