trial,arm,p_d,p_fa,links,overhead_bits,overhead_delay_s,weak_detected,d_fuse_median,pd_per_mbit
49,links12,0.5,0.04814814814814815,54,14720.0,0.02453333333333334,0,0.71999986133394,33.96739130434783
49,robust_links12,0.5,0.044444444444444446,60,21760.0,0.036266666666666676,0,2.947365069363375,22.977941176470587
50,baseline,0.3,0.04,55,30080.0,0.05013333333333335,0,1.22172149272396,9.97340425531915
50,robust,0.3,0.056666666666666664,60,10240.0,0.01706666666666667,1,0.6518080885541662,29.296874999999996
50,links12,0.5,0.05333333333333334,60,37120.0,0.06186666666666669,0,2.4740470195025743,13.469827586206897
50,robust_links12,0.3,0.04,60,12800.0,0.02133333333333334,1,0.9426065134413195,23.437499999999996
51,baseline,0.3,0.06333333333333334,55,24320.0,0.040533333333333345,0,0.591179975944867,12.335526315789473
51,robust,0.2,0.06,60,6400.0,0.01066666666666667,0,0.07006746939603684,31.25
51,links12,0.3,0.05,60,33280.0,0.055466666666666685,0,0.6399213791778536,9.014423076923077
51,robust_links12,0.2,0.05333333333333334,60,8320.0,0.013866666666666671,0,0.06544174068164013,24.038461538461544
52,baseline,0.3,0.06666666666666667,55,12800.0,0.02133333333333334,0,0.48073692285958836,23.437499999999996
52,robust,0.3,0.05,60,2560.0,0.004266666666666667,0,0.5725646473919448,117.18749999999999
52,links12,0.3,0.06666666666666667,60,14720.0,0.02453333333333334,0,0.9813515943030722,20.380434782608695
52,robust_links12,0.4,0.06,60,4480.0,0.007466666666666668,0,0.6365102803952192,89.28571428571429
53,baseline,0.5,0.02962962962962963,29,18560.0,0.030933333333333344,0,1.2867099217736162,26.939655172413794
53,robust,0.4,0.04,54,21120.0,0.03520000000000001,0,2.1453197695700146,18.93939393939394
53,links12,0.4,0.040740740740740744,44,24960.0,0.04160000000000001,0,1.4579823130804843,16.025641025641026
53,robust_links12,0.4,0.03666666666666667,60,21760.0,0.036266666666666676,0,2.1453197695700146,18.38235294117647
54,baseline,0.8,0.05,41,20480.0,0.03413333333333334,0,8.99291182314691,39.0625
54,robust,0.8,0.06,60,19200.0,0.03200000000000001,0,17.55830518813679,41.66666666666667
54,links12,0.8,0.043333333333333335,60,29440.0,0.04906666666666668,0,9.142495234999306,27.17391304347826
54,robust_links12,0.8,0.06333333333333334,60,21760.0,0.036266666666666676,0,16.88635103574742,36.76470588235294
55,baseline,0.4,0.05,50,19200.0,0.03200000000000001,0,0.29643885250335555,20.833333333333336
55,robust,0.4,0.043333333333333335,60,10880.0,0.018133333333333338,0,0.10011777373107847,36.76470588235294
55,links12,0.4,0.06,60,26240.0,0.043733333333333346,0,0.44728815490657925,15.243902439024392
55,robust_links12,0.4,0.043333333333333335,60,16640.0,0.027733333333333342,0,0.08911916709733023,24.038461538461544
56,baseline,0.7,0.05,40,16640.0,0.027733333333333342,0,4.349113224518633,42.06730769230769
56,robust,0.7,0.04,60,12800.0,0.02133333333333334,0,9.141044973355196,54.68749999999999
56,links12,0.7,0.056666666666666664,60,20480.0,0.03413333333333334,0,4.536484592447945,34.17968749999999
56,robust_links12,0.7,0.03666666666666667,60,14720.0,0.02453333333333334,0,8.258839483387813,47.55434782608695
57,baseline,0.4,0.04,51,14720.0,0.02453333333333334,0,0.9715236341827824,27.17391304347826
57,robust,0.5,0.03333333333333333,60,8960.0,0.014933333333333338,0,1.2682835667874925,55.80357142857143
57,links12,0.4,0.05,60,23040.0,0.03840000000000001,0,1.021657598376213,17.36111111111111
57,robust_links12,0.5,0.04666666666666667,60,9600.0,0.016000000000000004,0,1.4098954127706445,52.083333333333336
58,baseline,0.4,0.056666666666666664,37,17280.0,0.02880000000000001,0,3.2029782473494937,23.14814814814815
58,robust,0.4,0.05333333333333334,58,21120.0,0.03520000000000001,0,4.219856258181584,18.93939393939394
58,links12,0.4,0.07333333333333333,55,24320.0,0.040533333333333345,0,3.2029782473494937,16.44736842105263
58,robust_links12,0.5,0.06666666666666667,60,30720.0,0.051200000000000016,0,4.2563488880493665,16.276041666666668
59,baseline,0.4,0.06666666666666667,43,25600.0,0.04266666666666668,0,0.3203594681675138,15.625
59,robust,0.5,0.08333333333333333,60,18560.0,0.030933333333333344,0,14.880928058225203,26.939655172413794
59,links12,0.3,0.05185185185185185,60,37760.0,0.06293333333333335,0,0.7623980885670232,7.944915254237287
59,robust_links12,0.5,0.08666666666666667,60,23680.0,0.03946666666666668,0,14.705907675128303,21.114864864864867
60,baseline,0.4,0.05333333333333334,51,25600.0,0.04266666666666668,0,0.9124007200403284,15.625
60,robust,0.3,0.06,60,10880.0,0.018133333333333338,0,0.36924318189089583,27.573529411764703
60,links12,0.4,0.05333333333333334,60,32640.0,0.05440000000000002,0,0.9865098784571091,12.254901960784313
60,robust_links12,0.3,0.06666666666666667,60,12800.0,0.02133333333333334,0,0.4150098705751689,23.437499999999996
61,baseline,0.7,0.07037037037037037,38,17920.0,0.029866666666666677,0,7.012332381713042,39.0625
61,robust,0.6,0.04814814814814815,60,19840.0,0.033066666666666675,0,10.668762274958889,30.241935483870968
61,links12,0.6,0.05555555555555555,60,23040.0,0.03840000000000001,0,8.285031720236528,26.041666666666664
61,robust_links12,0.6,0.05555555555555555,60,21760.0,0.036266666666666676,0,13.25582506645489,27.573529411764703
62,baseline,0.4,0.03666666666666667,32,15360.0,0.025600000000000008,0,0.5936615517247609,26.041666666666668
62,robust,0.5,0.04,60,14080.0,0.023466666666666674,0,0.9441539004812181,35.51136363636363
62,links12,0.5,0.03666666666666667,56,23040.0,0.03840000000000001,0,0.7048897412338189,21.70138888888889
62,robust_links12,0.6,0.03333333333333333,60,14080.0,0.023466666666666674,0,1.8394933495302292,42.61363636363636
63,baseline,0.3,0.03333333333333333,45,12800.0,0.02133333333333334,0,0.36601404793535963,23.437499999999996
63,robust,0.3,0.04666666666666667,60,12160.0,0.020266666666666672,0,0.16871492723987536,24.671052631578945
63,links12,0.4,0.043333333333333335,60,18560.0,0.030933333333333344,0,0.4873577902954177,21.551724137931036
63,robust_links12,0.3,0.05,60,16000.0,0.026666666666666675,0,0.17379863206147517,18.75
64,baseline,0.3,0.05,45,23040.0,0.03840000000000001,0,1.194490323044631,13.020833333333332
64,robust,0.4,0.043333333333333335,60,12800.0,0.02133333333333334,0,1.0466353436979838,31.25
64,links12,0.3,0.05333333333333334,60,29440.0,0.04906666666666668,0,1.3970248168465922,10.190217391304348
64,robust_links12,0.5,0.056666666666666664,60,16000.0,0.026666666666666675,0,1.25678585617454,31.25
65,baseline,0.4,0.03666666666666667,34,14720.0,0.02453333333333334,0,2.334495118146527,27.17391304347826
65,robust,0.5,0.04666666666666667,60,16000.0,0.026666666666666675,0,1.9063428187152363,31.25
65,links12,0.3,0.03333333333333333,55,19200.0,0.03200000000000001,0,2.9350222539580484,15.625
65,robust_links12,0.5,0.04,60,17280.0,0.02880000000000001,0,1.865809114054323,28.935185185185183
66,baseline,0.5,0.06666666666666667,41,21120.0,0.03520000000000001,0,4.545562235645079,23.674242424242426
66,robust,0.5,0.04666666666666667,60,15360.0,0.025600000000000008,0,3.168162298111862,32.552083333333336
