trial,budget,joint_F,nearest_exact_F,nearest_c2f_F,placement_gap,selection_gap,total_gap,joint_feasible_pairs,candidate_pairs_before_caps,c2f_reports,joint_reports,joint_plan,joint_sets,nearest_plan,c2f_sets
57,2,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,3888,15876,0,0,"[2, 1]","[[[0, 2], [1, 2]], [[0, 1], [2, 1]]]","[2, 1]","[[[0, 2], [1, 2]], [[0, 1], [2, 1]]]"
57,4,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,6876,15876,0,0,"[2, 1]","[[[0, 2], [1, 2]], [[0, 1], [2, 1]]]","[2, 1]","[[[0, 2], [1, 2]], [[0, 1], [2, 1]]]"
58,0,1.527465435187718,1.527465435187718,1.527465435187718,0.0,0.0,0.0,144,144,0,0,"[2, 0]","[[[0, 2], [1, 2]], [[1, 0]]]","[2, 0]","[[[1, 2], [0, 2]], [[1, 0]]]"
58,1,1.527465435187718,1.527465435187718,1.527465435187718,0.0,0.0,0.0,144,144,0,0,"[2, 0]","[[[0, 2], [1, 2]], [[1, 0]]]","[2, 0]","[[[1, 2], [0, 2]], [[1, 0]]]"
58,2,1.527465435187718,1.527465435187718,1.527465435187718,0.0,0.0,0.0,144,144,0,0,"[2, 0]","[[[0, 2], [1, 2]], [[1, 0]]]","[2, 0]","[[[1, 2], [0, 2]], [[1, 0]]]"
58,4,1.527465435187718,1.527465435187718,1.527465435187718,0.0,0.0,0.0,144,144,0,0,"[2, 0]","[[[0, 2], [1, 2]], [[1, 0]]]","[2, 0]","[[[1, 2], [0, 2]], [[1, 0]]]"
59,0,0.07356125614947479,0.07356125614947479,0.07356125614947479,0.0,0.0,0.0,144,1156,0,0,"[0, 0]","[[[1, 0], [2, 0]], [[1, 0], [2, 0]]]","[0, 0]","[[[1, 0], [2, 0]], [[2, 0], [1, 0]]]"
59,1,0.07356125614947479,0.07356125614947479,0.07356125614947479,0.0,0.0,0.0,504,1156,0,0,"[0, 0]","[[[1, 0], [2, 0]], [[1, 0], [2, 0]]]","[0, 0]","[[[1, 0], [2, 0]], [[2, 0], [1, 0]]]"
59,2,0.07356125614947479,0.07356125614947479,0.07356125614947479,0.0,0.0,0.0,800,1156,0,0,"[0, 0]","[[[1, 0], [2, 0]], [[1, 0], [2, 0]]]","[0, 0]","[[[1, 0], [2, 0]], [[2, 0], [1, 0]]]"
59,4,0.07356125614947479,0.07356125614947479,0.07356125614947479,0.0,0.0,0.0,884,1156,0,0,"[0, 0]","[[[1, 0], [2, 0]], [[1, 0], [2, 0]]]","[0, 0]","[[[1, 0], [2, 0]], [[2, 0], [1, 0]]]"
60,0,-0.08331817803191166,-0.08331817803191166,-0.08331817803191166,0.0,0.0,0.0,144,1156,0,0,"[2, 1]","[[[0, 2], [1, 2]], [[2, 1]]]","[2, 2]","[[[1, 2], [0, 2]], [[1, 2]]]"
60,1,0.03223113320420259,0.03223113320420259,0.03223113320420231,0.0,2.7755575615628914e-16,2.7755575615628914e-16,504,1156,1,1,"[2, 1]","[[[0, 2], [1, 2], [2, 1]], [[2, 1]]]","[2, 2]","[[[1, 2], [2, 1], [0, 2]], [[1, 2]]]"
60,2,0.03223113320420259,0.03223113320420259,0.03223113320420231,0.0,2.7755575615628914e-16,2.7755575615628914e-16,800,1156,1,1,"[2, 1]","[[[0, 2], [1, 2], [2, 1]], [[2, 1]]]","[2, 2]","[[[1, 2], [2, 1], [0, 2]], [[1, 2]]]"
60,4,0.03223113320420259,0.03223113320420259,0.03223113320420231,0.0,2.7755575615628914e-16,2.7755575615628914e-16,884,1156,1,1,"[2, 1]","[[[0, 2], [1, 2], [2, 1]], [[2, 1]]]","[2, 2]","[[[1, 2], [2, 1], [0, 2]], [[1, 2]]]"
61,0,-0.09528702734038064,-0.09528702734038064,-0.09528702734038064,0.0,0.0,0.0,144,1156,0,0,"[2, 2]","[[[0, 2], [1, 2]], [[0, 2], [1, 2]]]","[2, 2]","[[[0, 2], [1, 2]], [[1, 2], [0, 2]]]"
61,1,-0.09528702734038064,-0.09528702734038064,-0.09528702734038064,0.0,0.0,0.0,504,1156,0,0,"[2, 2]","[[[0, 2], [1, 2]], [[0, 2], [1, 2]]]","[2, 2]","[[[0, 2], [1, 2]], [[1, 2], [0, 2]]]"
61,2,-0.09528702734038064,-0.09528702734038064,-0.09528702734038064,0.0,0.0,0.0,800,1156,0,0,"[2, 2]","[[[0, 2], [1, 2]], [[0, 2], [1, 2]]]","[2, 2]","[[[0, 2], [1, 2]], [[1, 2], [0, 2]]]"
61,4,-0.09528702734038064,-0.09528702734038064,-0.09528702734038064,0.0,0.0,0.0,884,1156,0,0,"[2, 2]","[[[0, 2], [1, 2]], [[0, 2], [1, 2]]]","[2, 2]","[[[0, 2], [1, 2]], [[1, 2], [0, 2]]]"
62,0,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,144,15876,0,0,"[0, 2]","[[[1, 0]], [[0, 2], [1, 2]]]","[1, 2]","[[[0, 1]], [[0, 2], [1, 2]]]"
62,1,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,1224,15876,0,0,"[0, 2]","[[[1, 0]], [[0, 2], [1, 2]]]","[1, 2]","[[[0, 1]], [[0, 2], [1, 2]]]"
62,2,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,3888,15876,0,0,"[0, 2]","[[[1, 0]], [[0, 2], [1, 2]]]","[1, 2]","[[[0, 1]], [[0, 2], [1, 2]]]"
62,4,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,6876,15876,0,0,"[0, 2]","[[[1, 0]], [[0, 2], [1, 2]]]","[1, 2]","[[[0, 1]], [[0, 2], [1, 2]]]"
63,0,-0.15406911283900626,-0.15406911283900626,-0.15406911283900626,0.0,0.0,0.0,144,1156,0,0,"[1, 0]","[[[0, 1], [2, 1]], [[1, 0], [2, 0]]]","[1, 0]","[[[0, 1], [2, 1]], [[1, 0], [2, 0]]]"
63,1,-0.14608469341009964,-0.14608469341009964,-0.14608469341009964,0.0,0.0,0.0,504,1156,1,1,"[1, 0]","[[[0, 1]], [[0, 2], [1, 0], [2, 0]]]","[1, 0]","[[[0, 1]], [[1, 0], [2, 0], [0, 2]]]"
63,2,-0.14608469341009964,-0.14608469341009964,-0.14608469341009964,0.0,0.0,0.0,800,1156,1,1,"[1, 0]","[[[0, 1]], [[0, 2], [1, 0], [2, 0]]]","[1, 0]","[[[0, 1]], [[1, 0], [2, 0], [0, 2]]]"
63,4,-0.14608469341009964,-0.14608469341009964,-0.14608469341009964,0.0,0.0,0.0,884,1156,1,1,"[1, 0]","[[[0, 1]], [[0, 2], [1, 0], [2, 0]]]","[1, 0]","[[[0, 1]], [[1, 0], [2, 0], [0, 2]]]"
64,0,0.7592297360733596,0.7592297360733596,0.7592297360733596,0.0,0.0,0.0,144,1156,0,0,"[2, 0]","[[[0, 2], [1, 2]], [[1, 0]]]","[2, 0]","[[[0, 2], [1, 2]], [[1, 0]]]"
64,1,0.7592297360733596,0.7592297360733596,0.7592297360733596,0.0,0.0,0.0,504,1156,0,0,"[2, 0]","[[[0, 2], [1, 2]], [[1, 0]]]","[2, 0]","[[[0, 2], [1, 2]], [[1, 0]]]"
64,2,0.7592297360733596,0.7592297360733596,0.7592297360733596,0.0,0.0,0.0,800,1156,0,0,"[2, 0]","[[[0, 2], [1, 2]], [[1, 0]]]","[2, 0]","[[[0, 2], [1, 2]], [[1, 0]]]"
64,4,0.7592297360733596,0.7592297360733596,0.7592297360733596,0.0,0.0,0.0,884,1156,0,0,"[2, 0]","[[[0, 2], [1, 2]], [[1, 0]]]","[2, 0]","[[[0, 2], [1, 2]], [[1, 0]]]"
65,0,-0.06057890257798226,-0.06057890257798226,-0.06057890257798226,0.0,0.0,0.0,144,1156,0,0,"[2, 0]","[[[0, 2], [1, 2]], [[1, 0], [2, 0]]]","[2, 0]","[[[1, 2], [0, 2]], [[2, 0], [1, 0]]]"
65,1,0.07421371112514322,0.07204591573709898,0.07204591573709898,0.0021677953880442358,0.0,0.0021677953880442358,504,1156,1,1,"[1, 0]","[[[2, 1]], [[0, 2], [1, 0], [2, 0]]]","[2, 0]","[[[1, 2]], [[2, 0], [0, 2], [1, 0]]]"
65,2,0.07421371112514322,0.07204591573709898,0.07204591573709898,0.0021677953880442358,0.0,0.0021677953880442358,800,1156,1,1,"[1, 0]","[[[2, 1]], [[0, 2], [1, 0], [2, 0]]]","[2, 0]","[[[1, 2]], [[2, 0], [0, 2], [1, 0]]]"
65,4,0.07421371112514322,0.07204591573709898,0.07204591573709898,0.0021677953880442358,0.0,0.0021677953880442358,884,1156,1,1,"[1, 0]","[[[2, 1]], [[0, 2], [1, 0], [2, 0]]]","[2, 0]","[[[1, 2]], [[2, 0], [0, 2], [1, 0]]]"
66,0,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,144,5184,0,0,"[0, 0]","[[[2, 0]], [[1, 0]]]","[2, 0]","[[[0, 2]], [[1, 0]]]"
66,1,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,864,5184,0,0,"[0, 0]","[[[2, 0]], [[1, 0]]]","[2, 0]","[[[0, 2]], [[1, 0]]]"
66,2,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,2048,5184,0,0,"[0, 0]","[[[2, 0]], [[1, 0]]]","[2, 0]","[[[0, 2]], [[1, 0]]]"
66,4,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,2888,5184,0,0,"[0, 0]","[[[2, 0]], [[1, 0]]]","[2, 0]","[[[0, 2]], [[1, 0]]]"
67,0,-0.006496136513956197,-0.006496136513956197,-0.006496136513956197,0.0,0.0,0.0,144,5184,0,0,"[1, 0]","[[[0, 1], [2, 1]], [[1, 0], [2, 0]]]","[1, 0]","[[[0, 1], [2, 1]], [[2, 0], [1, 0]]]"
67,1,0.13838071390254844,0.13838071390254844,0.13838071390254827,0.0,1.6653345369377348e-16,1.6653345369377348e-16,864,5184,1,1,"[1, 0]","[[[0, 1]], [[0, 2], [1, 0], [2, 0]]]","[1, 0]","[[[0, 1]], [[2, 0], [0, 2], [1, 0]]]"
67,2,0.13838071390254844,0.13838071390254844,0.13838071390254827,0.0,1.6653345369377348e-16,1.6653345369377348e-16,2048,5184,1,1,"[1, 0]","[[[0, 1]], [[0, 2], [1, 0], [2, 0]]]","[1, 0]","[[[0, 1]], [[2, 0], [0, 2], [1, 0]]]"
67,4,0.13838071390254844,0.13838071390254844,0.13838071390254827,0.0,1.6653345369377348e-16,1.6653345369377348e-16,2888,5184,1,1,"[1, 0]","[[[0, 1]], [[0, 2], [1, 0], [2, 0]]]","[1, 0]","[[[0, 1]], [[2, 0], [0, 2], [1, 0]]]"
68,0,-0.037760990867869215,-0.082770834296583,-0.082770834296583,0.04500984342871378,0.0,0.04500984342871378,144,9801,0,0,"[1, 0]","[[[0, 1], [2, 1]], [[1, 0]]]","[0, 0]","[[[1, 0], [2, 0]], [[1, 0]]]"
68,1,0.09174292276498977,0.09174292276498977,0.09174292276498977,0.0,0.0,0.0,1044,9801,1,1,"[0, 0]","[[[0, 1], [1, 0], [2, 0]], [[1, 0]]]","[0, 0]","[[[0, 1], [1, 0], [2, 0]], [[1, 0]]]"
68,2,0.10302081624626923,0.09174292276498977,0.09174292276498977,0.011277893481279458,0.0,0.011277893481279458,2924,9801,1,2,"[1, 0]","[[[0, 1], [0, 2], [1, 0]], [[1, 0]]]","[0, 0]","[[[0, 1], [1, 0], [2, 0]], [[1, 0]]]"
68,4,0.10302081624626923,0.09174292276498977,0.09174292276498977,0.011277893481279458,0.0,0.011277893481279458,4697,9801,1,2,"[1, 0]","[[[0, 1], [0, 2], [1, 0]], [[1, 0]]]","[0, 0]","[[[0, 1], [1, 0], [2, 0]], [[1, 0]]]"
69,0,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,144,15876,0,0,"[0, 0]","[[[2, 0]], [[1, 0]]]","[2, 1]","[[[0, 2]], [[0, 1]]]"
69,1,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,1224,15876,0,0,"[0, 0]","[[[2, 0]], [[1, 0]]]","[2, 1]","[[[0, 2]], [[0, 1]]]"
69,2,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,3888,15876,0,0,"[0, 0]","[[[2, 0]], [[1, 0]]]","[2, 1]","[[[0, 2]], [[0, 1]]]"
69,4,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,6876,15876,0,0,"[0, 0]","[[[2, 0]], [[1, 0]]]","[2, 1]","[[[0, 2]], [[0, 1]]]"
70,0,1.1775091461850122,1.1775091461850122,1.1775091461850122,0.0,0.0,0.0,144,144,0,0,"[0, 2]","[[[1, 0]], [[0, 2], [1, 2]]]","[1, 2]","[[[0, 1]], [[1, 2], [0, 2]]]"
70,1,1.1775091461850122,1.1775091461850122,1.1775091461850122,0.0,0.0,0.0,144,144,0,0,"[0, 2]","[[[1, 0]], [[0, 2], [1, 2]]]","[1, 2]","[[[0, 1]], [[1, 2], [0, 2]]]"
70,2,1.1775091461850122,1.1775091461850122,1.1775091461850122,0.0,0.0,0.0,144,144,0,0,"[0, 2]","[[[1, 0]], [[0, 2], [1, 2]]]","[1, 2]","[[[0, 1]], [[1, 2], [0, 2]]]"
70,4,1.1775091461850122,1.1775091461850122,1.1775091461850122,0.0,0.0,0.0,144,144,0,0,"[0, 2]","[[[1, 0]], [[0, 2], [1, 2]]]","[1, 2]","[[[0, 1]], [[1, 2], [0, 2]]]"
71,0,1.1283017322904043,1.1283017322904043,1.1283017322904043,0.0,0.0,0.0,144,1156,0,0,"[0, 2]","[[[1, 0], [2, 0]], [[0, 2], [1, 2]]]","[1, 2]","[[[0, 1], [2, 1]], [[1, 2], [0, 2]]]"
71,1,1.1463596568559635,1.1283017322904043,1.1283017322904043,0.018057924565559214,0.0,0.018057924565559214,504,1156,0,1,"[1, 1]","[[[0, 1]], [[0, 1], [2, 0], [2, 1]]]","[1, 2]","[[[0, 1], [2, 1]], [[1, 2], [0, 2]]]"
71,2,1.1463596568559635,1.1283017322904043,1.1283017322904043,0.018057924565559214,0.0,0.018057924565559214,800,1156,0,1,"[1, 1]","[[[0, 1]], [[0, 1], [2, 0], [2, 1]]]","[1, 2]","[[[0, 1], [2, 1]], [[1, 2], [0, 2]]]"
71,4,1.1463596568559635,1.1283017322904043,1.1283017322904043,0.018057924565559214,0.0,0.018057924565559214,884,1156,0,1,"[1, 1]","[[[0, 1]], [[0, 1], [2, 0], [2, 1]]]","[1, 2]","[[[0, 1], [2, 1]], [[1, 2], [0, 2]]]"
72,0,0.2668451500771191,0.2668451500771191,0.2668451500771191,0.0,0.0,0.0,144,5184,0,0,"[1, 1]","[[[0, 1], [2, 1]], [[0, 1], [2, 1]]]","[1, 1]","[[[0, 1], [2, 1]], [[0, 1], [2, 1]]]"
72,1,0.54483059317343,0.54483059317343,0.54483059317343,0.0,0.0,0.0,864,5184,1,1,"[1, 1]","[[[0, 1], [1, 0], [2, 1]], [[0, 1]]]","[1, 1]","[[[0, 1], [1, 0], [2, 1]], [[0, 1]]]"
72,2,0.54483059317343,0.54483059317343,0.54483059317343,0.0,0.0,0.0,2048,5184,1,1,"[1, 1]","[[[0, 1], [1, 0], [2, 1]], [[0, 1]]]","[1, 1]","[[[0, 1], [1, 0], [2, 1]], [[0, 1]]]"
72,4,0.54483059317343,0.54483059317343,0.54483059317343,0.0,0.0,0.0,2888,5184,1,1,"[1, 1]","[[[0, 1], [1, 0], [2, 1]], [[0, 1]]]","[1, 1]","[[[0, 1], [1, 0], [2, 1]], [[0, 1]]]"
73,0,-0.3716369841412339,-0.3716369841412339,-0.3716369841412339,0.0,0.0,0.0,144,5184,0,0,"[1, 1]","[[[0, 1], [2, 1]], [[0, 1], [2, 1]]]","[1, 1]","[[[2, 1], [0, 1]], [[2, 1], [0, 1]]]"
73,1,-0.3661399737896643,-0.3663292065236803,-0.3663292065236803,0.00018923273401599827,0.0,0.00018923273401599827,864,5184,1,1,"[1, 2]","[[[0, 1], [1, 0], [2, 1]], [[1, 2]]]","[1, 1]","[[[2, 1], [0, 1], [1, 0]], [[2, 1]]]"
73,2,-0.3661399737896643,-0.3663292065236803,-0.3663292065236803,0.00018923273401599827,0.0,0.00018923273401599827,2048,5184,1,1,"[1, 2]","[[[0, 1], [1, 0], [2, 1]], [[1, 2]]]","[1, 1]","[[[2, 1], [0, 1], [1, 0]], [[2, 1]]]"
73,4,-0.3661399737896643,-0.3663292065236803,-0.3663292065236803,0.00018923273401599827,0.0,0.00018923273401599827,2888,5184,1,1,"[1, 2]","[[[0, 1], [1, 0], [2, 1]], [[1, 2]]]","[1, 1]","[[[2, 1], [0, 1], [1, 0]], [[2, 1]]]"
74,0,0.10015655406113111,0.10015655406113111,0.10015655406113111,0.0,0.0,0.0,144,15876,0,0,"[2, 0]","[[[0, 2], [1, 2]], [[1, 0]]]","[2, 2]","[[[1, 2], [0, 2]], [[0, 2]]]"
74,1,0.29640862325304645,0.29640862325304645,0.29640862325304623,0.0,2.220446049250313e-16,2.220446049250313e-16,1224,15876,1,1,"[2, 0]","[[[0, 2], [1, 2], [2, 1]], [[1, 0]]]","[2, 2]","[[[2, 1], [1, 2], [0, 2]], [[0, 2]]]"
74,2,0.29640862325304645,0.29640862325304645,0.29640862325304623,0.0,2.220446049250313e-16,2.220446049250313e-16,3888,15876,1,1,"[2, 0]","[[[0, 2], [1, 2], [2, 1]], [[1, 0]]]","[2, 2]","[[[2, 1], [1, 2], [0, 2]], [[0, 2]]]"
74,4,0.29640862325304645,0.29640862325304645,0.29640862325304623,0.0,2.220446049250313e-16,2.220446049250313e-16,6876,15876,1,1,"[2, 0]","[[[0, 2], [1, 2], [2, 1]], [[1, 0]]]","[2, 2]","[[[2, 1], [1, 2], [0, 2]], [[0, 2]]]"
75,0,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,144,15876,0,0,"[0, 0]","[[[2, 0]], [[2, 0]]]","[0, 2]","[[[2, 0]], [[0, 2]]]"
75,1,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,1224,15876,0,0,"[0, 0]","[[[2, 0]], [[2, 0]]]","[0, 2]","[[[2, 0]], [[0, 2]]]"
75,2,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,3888,15876,0,0,"[0, 0]","[[[2, 0]], [[2, 0]]]","[0, 2]","[[[2, 0]], [[0, 2]]]"
75,4,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,6876,15876,0,0,"[0, 0]","[[[2, 0]], [[2, 0]]]","[0, 2]","[[[2, 0]], [[0, 2]]]"
76,0,-0.1600309492038122,-0.1600309492038122,-0.1600309492038122,0.0,0.0,0.0,144,5184,0,0,"[1, 0]","[[[0, 1], [2, 1]], [[1, 0], [2, 0]]]","[1, 0]","[[[2, 1], [0, 1]], [[2, 0], [1, 0]]]"
76,1,-0.08875261986558133,-0.08875261986558133,-0.08875261986558133,0.0,0.0,0.0,864,5184,1,1,"[1, 0]","[[[2, 1]], [[0, 2], [1, 0], [2, 0]]]","[1, 0]","[[[2, 1]], [[2, 0], [0, 2], [1, 0]]]"
76,2,-0.08875261986558133,-0.08875261986558133,-0.08875261986558133,0.0,0.0,0.0,2048,5184,1,1,"[1, 0]","[[[2, 1]], [[0, 2], [1, 0], [2, 0]]]","[1, 0]","[[[2, 1]], [[2, 0], [0, 2], [1, 0]]]"
76,4,-0.08875261986558133,-0.08875261986558133,-0.08875261986558133,0.0,0.0,0.0,2888,5184,1,1,"[1, 0]","[[[2, 1]], [[0, 2], [1, 0], [2, 0]]]","[1, 0]","[[[2, 1]], [[2, 0], [0, 2], [1, 0]]]"
