trial,budget,joint_F,nearest_exact_F,nearest_c2f_F,placement_gap,selection_gap,total_gap,joint_feasible_pairs,candidate_pairs_before_caps,joint_mean_predicted_pd,c2f_mean_predicted_pd,c2f_reports,joint_reports,joint_plan,joint_sets,nearest_plan,c2f_sets,M,polished_F,polished_gap,accepted
55,0,-0.07011750309033743,-0.07011750309033743,-0.07011750309033743,0.0,0.0,0.0,912,1054729,0.5691391873233448,0.5691391873233448,0,0,"[0, 0]","[[[1, 0], [2, 0], [3, 0]], [[1, 0]]]","[0, 0]","[[[1, 0], [2, 0], [3, 0]], [[1, 0]]]",4,-0.07011750309033743,0.0,0
55,1,-0.012774000676331198,-0.012774000676331198,-0.012774000676331198,0.0,0.0,0.0,11736,1054729,0.5801656638871985,0.5801656638871985,1,1,"[0, 0]","[[[0, 1], [1, 0], [2, 0]], [[1, 0]]]","[0, 0]","[[[1, 0], [0, 1], [2, 0]], [[1, 0]]]",4,-0.012774000676331197,-1.734723475976807e-18,0
55,2,-0.012774000676331198,-0.012774000676331198,-0.012774000676331198,0.0,0.0,0.0,54390,1054729,0.5801656638871985,0.5801656638871985,1,1,"[0, 0]","[[[0, 1], [1, 0], [2, 0]], [[1, 0]]]","[0, 0]","[[[1, 0], [0, 1], [2, 0]], [[1, 0]]]",4,-0.012774000676331197,-1.734723475976807e-18,0
55,4,-0.012774000676331198,-0.012774000676331198,-0.012774000676331198,0.0,0.0,0.0,153001,1054729,0.5801656638871985,0.5801656638871985,1,1,"[0, 0]","[[[0, 1], [1, 0], [2, 0]], [[1, 0]]]","[0, 0]","[[[1, 0], [0, 1], [2, 0]], [[1, 0]]]",4,-0.012774000676331197,-1.734723475976807e-18,0
56,0,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,912,118336,0.9959697926466575,0.9959755449771182,0,0,"[0, 0]","[[[1, 0]], [[2, 0]]]","[0, 2]","[[[1, 0]], [[0, 2]]]",4,1.7613705638880106,0.0,0
56,1,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,6816,118336,0.9959697926466575,0.9959755449771182,0,0,"[0, 0]","[[[1, 0]], [[2, 0]]]","[0, 2]","[[[1, 0]], [[0, 2]]]",4,1.7613705638880106,0.0,0
56,2,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,19416,118336,0.9959697926466575,0.9959755449771182,0,0,"[0, 0]","[[[1, 0]], [[2, 0]]]","[0, 2]","[[[1, 0]], [[0, 2]]]",4,1.7613705638880106,0.0,0
56,4,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,32640,118336,0.9959697926466575,0.9959755449771182,0,0,"[0, 0]","[[[1, 0]], [[2, 0]]]","[0, 2]","[[[1, 0]], [[0, 2]]]",4,1.7613705638880106,0.0,0
57,0,1.6916371604139209,1.6916371604139209,1.6916371604139209,0.0,0.0,0.0,912,361201,0.943857550636813,0.9453606366614604,0,0,"[1, 0]","[[[0, 1], [2, 1], [3, 1]], [[1, 0]]]","[1, 2]","[[[0, 1], [3, 1], [2, 1]], [[0, 2]]]",4,1.6916371604139209,0.0,0
57,1,1.7503433837575482,1.7503433837575482,1.7503433837575482,0.0,0.0,0.0,8784,361201,0.9706774220299421,0.9721805080545896,1,1,"[1, 0]","[[[0, 1], [1, 0], [3, 1]], [[1, 0]]]","[1, 2]","[[[0, 1], [1, 0], [3, 1]], [[0, 2]]]",4,1.7503433837575482,0.0,0
57,2,1.7503433837575482,1.7503433837575482,1.7503433837575482,0.0,0.0,0.0,31944,361201,0.9706774220299421,0.9721805080545896,1,1,"[1, 0]","[[[0, 1], [1, 0], [3, 1]], [[1, 0]]]","[1, 2]","[[[0, 1], [1, 0], [3, 1]], [[0, 2]]]",4,1.7503433837575482,0.0,0
57,4,1.7503433837575482,1.7503433837575482,1.7503433837575482,0.0,0.0,0.0,69889,361201,0.9706774220299421,0.9721805080545896,1,1,"[1, 0]","[[[0, 1], [1, 0], [3, 1]], [[1, 0]]]","[1, 2]","[[[0, 1], [1, 0], [3, 1]], [[0, 2]]]",4,1.7503433837575482,0.0,0
58,0,-0.056037450436838276,-0.056037450436838276,-0.056037450436838276,0.0,0.0,0.0,912,1430416,0.5407186372605965,0.5407186372605965,0,0,"[0, 2]","[[[3, 0]], [[0, 2], [1, 2], [3, 2]]]","[0, 2]","[[[3, 0]], [[1, 2], [3, 2], [0, 2]]]",4,-0.056037450436838276,0.0,0
58,1,-0.03221933364373384,-0.03221933364373384,-0.03221933364373384,0.0,0.0,0.0,12720,1430416,0.5458454977593287,0.5458454977593287,1,1,"[0, 2]","[[[3, 0]], [[1, 2], [2, 1], [3, 2]]]","[0, 2]","[[[3, 0]], [[1, 2], [2, 1], [3, 2]]]",4,-0.03221933364373384,0.0,0
58,2,-0.03221933364373384,-0.03221933364373384,-0.03609304369154701,0.0,0.0038737100478131725,0.0038737100478131725,63120,1430416,0.5458454977593287,0.5451630980746428,1,1,"[0, 2]","[[[3, 0]], [[1, 2], [2, 1], [3, 2]]]","[0, 2]","[[[3, 0]], [[1, 2], [2, 1], [0, 2]]]",4,-0.03221933364373384,0.0,1
58,4,-0.03221933364373384,-0.03221933364373384,-0.03609304369154701,0.0,0.0038737100478131725,0.0038737100478131725,191376,1430416,0.5458454977593287,0.5451630980746428,1,1,"[0, 2]","[[[3, 0]], [[1, 2], [2, 1], [3, 2]]]","[0, 2]","[[[3, 0]], [[1, 2], [2, 1], [0, 2]]]",4,-0.03221933364373384,0.0,1
59,0,0.28541203850053126,0.28541203850053126,0.28541203850053126,0.0,0.0,0.0,912,158404,0.38925459608589896,0.38925459608589896,0,0,"[1, 2]","[[[0, 1], [2, 1], [3, 1]], [[3, 2]]]","[1, 2]","[[[3, 1], [2, 1], [0, 1]], [[3, 2]]]",4,0.28541203850053126,0.0,0
59,1,0.38281828474444235,0.38281828474444235,0.38281828474444235,0.0,0.0,0.0,6816,158404,0.430806516100138,0.430806516100138,1,1,"[1, 2]","[[[2, 1], [3, 1]], [[2, 3], [3, 2]]]","[1, 2]","[[[3, 1], [2, 1]], [[3, 2], [2, 3]]]",4,0.38281828474444235,0.0,0
59,2,0.4200617639742592,0.4200617639742592,0.38281828474444235,0.0,0.037243479229816856,0.037243479229816856,20784,158404,0.44055009945873636,0.430806516100138,1,2,"[1, 2]","[[[1, 3], [3, 1]], [[2, 3], [3, 2]]]","[1, 2]","[[[3, 1], [2, 1]], [[3, 2], [2, 3]]]",4,0.4200617639742592,0.0,1
59,4,0.4200617639742592,0.4200617639742592,0.38281828474444235,0.0,0.037243479229816856,0.037243479229816856,38229,158404,0.44055009945873636,0.430806516100138,1,2,"[1, 2]","[[[1, 3], [3, 1]], [[2, 3], [3, 2]]]","[1, 2]","[[[3, 1], [2, 1]], [[3, 2], [2, 3]]]",4,0.4200617639742592,0.0,1
60,0,1.6133388691100345,1.6133388691100345,1.6133388691100345,0.0,0.0,0.0,912,1430416,0.9180404599102233,0.9180404599102233,0,0,"[1, 2]","[[[0, 1], [2, 1], [3, 1]], [[3, 2]]]","[1, 2]","[[[0, 1], [2, 1], [3, 1]], [[3, 2]]]",4,1.6133388691100345,0.0,0
60,1,1.7369858751994565,1.7369858751994565,1.7369858751994565,0.0,0.0,0.0,12720,1430416,0.9648798828335723,0.9648798828335723,1,1,"[1, 2]","[[[0, 1], [1, 0], [2, 1]], [[3, 2]]]","[1, 2]","[[[1, 0], [0, 1], [2, 1]], [[3, 2]]]",4,1.7369858751994565,0.0,0
60,2,1.7389114177119842,1.7389082407274532,1.7389082407274532,3.1769845310058997e-06,0.0,3.1769845310058997e-06,63120,1430416,0.9682126130112921,0.9682111269720393,2,2,"[2, 2]","[[[0, 1], [1, 0], [1, 2]], [[3, 2]]]","[1, 2]","[[[1, 0], [0, 1], [1, 2]], [[3, 2]]]",4,1.7389114177119842,0.0,1
60,4,1.7389114177119842,1.7389082407274532,1.7389082407274532,3.1769845310058997e-06,0.0,3.1769845310058997e-06,191376,1430416,0.9682126130112921,0.9682111269720393,2,2,"[2, 2]","[[[0, 1], [1, 0], [1, 2]], [[3, 2]]]","[1, 2]","[[[1, 0], [0, 1], [1, 2]], [[3, 2]]]",4,1.7389114177119842,0.0,1
61,0,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,912,158404,0.9994715277233143,0.9994410988201593,0,0,"[0, 0]","[[[1, 0]], [[1, 0]]]","[1, 1]","[[[0, 1]], [[0, 1]]]",4,1.7613705638880106,0.0,0
61,1,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,6816,158404,0.9994715277233143,0.9994410988201593,0,0,"[0, 0]","[[[1, 0]], [[1, 0]]]","[1, 1]","[[[0, 1]], [[0, 1]]]",4,1.7613705638880106,0.0,0
61,2,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,20784,158404,0.9994715277233143,0.9994410988201593,0,0,"[0, 0]","[[[1, 0]], [[1, 0]]]","[1, 1]","[[[0, 1]], [[0, 1]]]",4,1.7613705638880106,0.0,0
61,4,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,38229,158404,0.9994715277233143,0.9994410988201593,0,0,"[0, 0]","[[[1, 0]], [[1, 0]]]","[1, 1]","[[[0, 1]], [[0, 1]]]",4,1.7613705638880106,0.0,0
62,0,-0.021703590612942025,-0.021703590612942025,-0.021703590612942025,0.0,0.0,0.0,912,158404,0.5771817198411369,0.5771817198411369,0,0,"[0, 1]","[[[2, 0]], [[0, 1], [2, 1], [3, 1]]]","[0, 1]","[[[2, 0]], [[2, 1], [0, 1], [3, 1]]]",4,-0.021703590612942025,0.0,0
62,1,-0.021703590612942025,-0.021703590612942025,-0.021703590612942025,0.0,0.0,0.0,6816,158404,0.5771817198411369,0.5771817198411369,0,0,"[0, 1]","[[[2, 0]], [[0, 1], [2, 1], [3, 1]]]","[0, 1]","[[[2, 0]], [[2, 1], [0, 1], [3, 1]]]",4,-0.021703590612942025,0.0,0
62,2,-0.021703590612942025,-0.021703590612942025,-0.021703590612942025,0.0,0.0,0.0,20784,158404,0.5771817198411369,0.5771817198411369,0,0,"[0, 1]","[[[2, 0]], [[0, 1], [2, 1], [3, 1]]]","[0, 1]","[[[2, 0]], [[2, 1], [0, 1], [3, 1]]]",4,-0.021703590612942025,0.0,0
62,4,-0.021703590612942025,-0.021703590612942025,-0.021703590612942025,0.0,0.0,0.0,38229,158404,0.5771817198411369,0.5771817198411369,0,0,"[0, 1]","[[[2, 0]], [[0, 1], [2, 1], [3, 1]]]","[0, 1]","[[[2, 0]], [[2, 1], [0, 1], [3, 1]]]",4,-0.021703590612942025,0.0,0
63,0,0.9387764999369552,0.9387764999369552,0.9387764999369552,0.0,0.0,0.0,912,158404,0.7597292910792757,0.7597290636839973,0,0,"[2, 0]","[[[0, 2], [1, 2], [3, 2]], [[1, 0]]]","[2, 1]","[[[3, 2], [1, 2], [0, 2]], [[0, 1]]]",4,0.9387764999369552,0.0,0
63,1,0.9387764999369552,0.9387764999369552,0.9387764999369552,0.0,0.0,0.0,6816,158404,0.7597292910792757,0.7597290636839973,0,0,"[2, 0]","[[[0, 2], [1, 2], [3, 2]], [[1, 0]]]","[2, 1]","[[[3, 2], [1, 2], [0, 2]], [[0, 1]]]",4,0.9387764999369552,0.0,0
63,2,0.9387764999369552,0.9387764999369552,0.9387764999369552,0.0,0.0,0.0,20784,158404,0.7597292910792757,0.7597290636839973,0,0,"[2, 0]","[[[0, 2], [1, 2], [3, 2]], [[1, 0]]]","[2, 1]","[[[3, 2], [1, 2], [0, 2]], [[0, 1]]]",4,0.9387764999369552,0.0,0
63,4,0.9387764999369552,0.9387764999369552,0.9387764999369552,0.0,0.0,0.0,38229,158404,0.7597292910792757,0.7597290636839973,0,0,"[2, 0]","[[[0, 2], [1, 2], [3, 2]], [[1, 0]]]","[2, 1]","[[[3, 2], [1, 2], [0, 2]], [[0, 1]]]",4,0.9387764999369552,0.0,0
64,0,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,912,361201,0.981703599771225,0.9820148694608068,0,0,"[1, 2]","[[[2, 1]], [[3, 2]]]","[1, 3]","[[[2, 1]], [[2, 3]]]",4,1.7613705638880106,0.0,0
64,1,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,8784,361201,0.981703599771225,0.9820148694608068,0,0,"[1, 2]","[[[2, 1]], [[3, 2]]]","[1, 3]","[[[2, 1]], [[2, 3]]]",4,1.7613705638880106,0.0,0
64,2,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,31944,361201,0.981703599771225,0.9820148694608068,0,0,"[1, 2]","[[[2, 1]], [[3, 2]]]","[1, 3]","[[[2, 1]], [[2, 3]]]",4,1.7613705638880106,0.0,0
64,4,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,69889,361201,0.981703599771225,0.9820148694608068,0,0,"[1, 2]","[[[2, 1]], [[3, 2]]]","[1, 3]","[[[2, 1]], [[2, 3]]]",4,1.7613705638880106,0.0,0
65,0,1.7227380490543847,1.7227380490543847,1.7227380490543847,0.0,0.0,0.0,912,49284,0.9547987957131968,0.9549386626182732,0,0,"[1, 0]","[[[0, 1], [2, 1], [3, 1]], [[2, 0]]]","[1, 2]","[[[3, 1], [0, 1], [2, 1]], [[0, 2]]]",4,1.7227380490543847,0.0,0
65,1,1.7227380490543847,1.7227380490543847,1.7227380490543847,0.0,0.0,0.0,4848,49284,0.9547987957131968,0.9549386626182732,0,0,"[1, 0]","[[[0, 1], [2, 1], [3, 1]], [[2, 0]]]","[1, 2]","[[[3, 1], [0, 1], [2, 1]], [[0, 2]]]",4,1.7227380490543847,0.0,0
65,2,1.7227380490543847,1.7227380490543847,1.7227380490543847,0.0,0.0,0.0,11208,49284,0.9547987957131968,0.9549386626182732,0,0,"[1, 0]","[[[0, 1], [2, 1], [3, 1]], [[2, 0]]]","[1, 2]","[[[3, 1], [0, 1], [2, 1]], [[0, 2]]]",4,1.7227380490543847,0.0,0
65,4,1.7227380490543847,1.7227380490543847,1.7227380490543847,0.0,0.0,0.0,16409,49284,0.9547987957131968,0.9549386626182732,0,0,"[1, 0]","[[[0, 1], [2, 1], [3, 1]], [[2, 0]]]","[1, 2]","[[[3, 1], [0, 1], [2, 1]], [[0, 2]]]",4,1.7227380490543847,0.0,0
66,0,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,912,118336,0.9995368799620035,0.999529592436204,0,0,"[0, 0]","[[[3, 0]], [[2, 0]]]","[3, 2]","[[[0, 3]], [[0, 2]]]",4,1.7613705638880106,0.0,0
66,1,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,6816,118336,0.9995368799620035,0.999529592436204,0,0,"[0, 0]","[[[3, 0]], [[2, 0]]]","[3, 2]","[[[0, 3]], [[0, 2]]]",4,1.7613705638880106,0.0,0
66,2,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,19416,118336,0.9995368799620035,0.999529592436204,0,0,"[0, 0]","[[[3, 0]], [[2, 0]]]","[3, 2]","[[[0, 3]], [[0, 2]]]",4,1.7613705638880106,0.0,0
66,4,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,32640,118336,0.9995368799620035,0.999529592436204,0,0,"[0, 0]","[[[3, 0]], [[2, 0]]]","[3, 2]","[[[0, 3]], [[0, 2]]]",4,1.7613705638880106,0.0,0
67,0,1.4711860103392833,1.467788398985304,1.467788398985304,0.003397611353979313,0.0,0.003397611353979313,912,158404,0.8302789588141393,0.8272195496329033,0,0,"[0, 0]","[[[2, 0]], [[1, 0], [2, 0], [3, 0]]]","[2, 0]","[[[0, 2]], [[3, 0], [2, 0], [1, 0]]]",4,1.4711860103392833,0.0,1
67,1,1.4711860103392833,1.467788398985304,1.467788398985304,0.003397611353979313,0.0,0.003397611353979313,6816,158404,0.8302789588141393,0.8272195496329033,0,0,"[0, 0]","[[[2, 0]], [[1, 0], [2, 0], [3, 0]]]","[2, 0]","[[[0, 2]], [[3, 0], [2, 0], [1, 0]]]",4,1.4711860103392833,0.0,1
67,2,1.4711860103392833,1.467788398985304,1.467788398985304,0.003397611353979313,0.0,0.003397611353979313,20784,158404,0.8302789588141393,0.8272195496329033,0,0,"[0, 0]","[[[2, 0]], [[1, 0], [2, 0], [3, 0]]]","[2, 0]","[[[0, 2]], [[3, 0], [2, 0], [1, 0]]]",4,1.4711860103392833,0.0,1
67,4,1.4711860103392833,1.467788398985304,1.467788398985304,0.003397611353979313,0.0,0.003397611353979313,38229,158404,0.8302789588141393,0.8272195496329033,0,0,"[0, 0]","[[[2, 0]], [[1, 0], [2, 0], [3, 0]]]","[2, 0]","[[[0, 2]], [[3, 0], [2, 0], [1, 0]]]",4,1.4711860103392833,0.0,1
68,0,-0.29664992379086735,-0.3132063838893711,-0.3132063838893711,0.016556460098503756,0.0,0.016556460098503756,912,28224,0.39519983884626475,0.4168551649459489,0,0,"[0, 2]","[[[3, 0]], [[0, 2], [1, 2], [3, 2]]]","[3, 3]","[[[0, 3], [2, 3]], [[2, 3], [1, 3]]]",4,-0.3132063838893711,0.016556460098503756,0
68,1,-0.29002757600402823,-0.30354088657182915,-0.30354088657182915,0.013513310567800918,0.0,0.013513310567800918,4848,28224,0.4807849365909715,0.47848194853581927,1,1,"[0, 2]","[[[0, 3], [3, 0]], [[0, 2], [3, 2]]]","[3, 3]","[[[0, 3], [3, 0]], [[2, 3], [1, 3]]]",4,-0.30354088657182915,0.013513310567800918,0
68,2,-0.29002757600402823,-0.30160902696171626,-0.30160902696171626,0.011581450957688033,0.0,0.011581450957688033,9840,28224,0.4807849365909715,0.47971963422133984,2,1,"[0, 2]","[[[0, 3], [3, 0]], [[0, 2], [3, 2]]]","[3, 3]","[[[0, 3], [3, 0]], [[2, 3], [2, 0]]]",4,-0.30160902696171626,0.011581450957688033,0
68,4,-0.29002757600402823,-0.30160902696171626,-0.30160902696171626,0.011581450957688033,0.0,0.011581450957688033,12224,28224,0.4807849365909715,0.47971963422133984,2,1,"[0, 2]","[[[0, 3], [3, 0]], [[0, 2], [3, 2]]]","[3, 3]","[[[0, 3], [3, 0]], [[2, 3], [2, 0]]]",4,-0.30160902696171626,0.011581450957688033,0
69,0,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,912,1430416,0.9984413286879434,0.9984412140279133,0,0,"[0, 0]","[[[1, 0]], [[2, 0]]]","[0, 2]","[[[1, 0]], [[0, 2]]]",4,1.7613705638880106,0.0,0
69,1,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,12720,1430416,0.9984413286879434,0.9984412140279133,0,0,"[0, 0]","[[[1, 0]], [[2, 0]]]","[0, 2]","[[[1, 0]], [[0, 2]]]",4,1.7613705638880106,0.0,0
69,2,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,63120,1430416,0.9984413286879434,0.9984412140279133,0,0,"[0, 0]","[[[1, 0]], [[2, 0]]]","[0, 2]","[[[1, 0]], [[0, 2]]]",4,1.7613705638880106,0.0,0
69,4,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,191376,1430416,0.9984413286879434,0.9984412140279133,0,0,"[0, 0]","[[[1, 0]], [[2, 0]]]","[0, 2]","[[[1, 0]], [[0, 2]]]",4,1.7613705638880106,0.0,0
70,0,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,912,1054729,0.9773475613192466,0.9907963265694235,0,0,"[0, 0]","[[[2, 0]], [[1, 0]]]","[3, 1]","[[[2, 3]], [[0, 1]]]",4,1.7613705638880106,0.0,0
70,1,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,11736,1054729,0.9773475613192466,0.9907963265694235,0,0,"[0, 0]","[[[2, 0]], [[1, 0]]]","[3, 1]","[[[2, 3]], [[0, 1]]]",4,1.7613705638880106,0.0,0
70,2,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,54390,1054729,0.9773475613192466,0.9907963265694235,0,0,"[0, 0]","[[[2, 0]], [[1, 0]]]","[3, 1]","[[[2, 3]], [[0, 1]]]",4,1.7613705638880106,0.0,0
70,4,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,153001,1054729,0.9773475613192466,0.9907963265694235,0,0,"[0, 0]","[[[2, 0]], [[1, 0]]]","[3, 1]","[[[2, 3]], [[0, 1]]]",4,1.7613705638880106,0.0,0
71,0,-0.27192269641030653,-0.27192269641030653,-0.2719226964103067,0.0,1.6653345369377348e-16,1.6653345369377348e-16,912,361201,0.4609637923716402,0.46096379237164015,0,0,"[0, 0]","[[[1, 0]], [[1, 0], [2, 0], [3, 0]]]","[0, 0]","[[[1, 0]], [[3, 0], [1, 0], [2, 0]]]",4,-0.27192269641030653,0.0,0
71,1,-0.27192269641030653,-0.27192269641030653,-0.2719226964103067,0.0,1.6653345369377348e-16,1.6653345369377348e-16,8784,361201,0.4609637923716402,0.46096379237164015,0,0,"[0, 0]","[[[1, 0]], [[1, 0], [2, 0], [3, 0]]]","[0, 0]","[[[1, 0]], [[3, 0], [1, 0], [2, 0]]]",4,-0.27192269641030653,0.0,0
71,2,-0.27192269641030653,-0.27192269641030653,-0.2719226964103067,0.0,1.6653345369377348e-16,1.6653345369377348e-16,31944,361201,0.4609637923716402,0.46096379237164015,0,0,"[0, 0]","[[[1, 0]], [[1, 0], [2, 0], [3, 0]]]","[0, 0]","[[[1, 0]], [[3, 0], [1, 0], [2, 0]]]",4,-0.27192269641030653,0.0,0
71,4,-0.27192269641030653,-0.27192269641030653,-0.2719226964103067,0.0,1.6653345369377348e-16,1.6653345369377348e-16,69889,361201,0.4609637923716402,0.46096379237164015,0,0,"[0, 0]","[[[1, 0]], [[1, 0], [2, 0], [3, 0]]]","[0, 0]","[[[1, 0]], [[3, 0], [1, 0], [2, 0]]]",4,-0.27192269641030653,0.0,0
72,0,-0.055768162265192045,-0.055768162265192045,-0.055768162265192045,0.0,0.0,0.0,912,118336,0.5716217231939988,0.5716217231939988,0,0,"[0, 0]","[[[1, 0]], [[1, 0], [2, 0], [3, 0]]]","[0, 0]","[[[1, 0]], [[1, 0], [2, 0], [3, 0]]]",4,-0.055768162265192045,0.0,0
72,1,0.013811010109692068,0.013811010109692068,-0.003002046534042768,0.0,0.016813056643734836,0.016813056643734836,6816,118336,0.5848363478523995,0.5818591134565895,1,1,"[0, 0]","[[[1, 0]], [[0, 1], [1, 0], [2, 0]]]","[0, 0]","[[[1, 0]], [[1, 0], [0, 1], [3, 0]]]",4,0.01381101010969207,-1.734723475976807e-18,1
72,2,0.013811010109692068,0.013811010109692068,-0.003002046534042768,0.0,0.016813056643734836,0.016813056643734836,19416,118336,0.5848363478523995,0.5818591134565895,1,1,"[0, 0]","[[[1, 0]], [[0, 1], [1, 0], [2, 0]]]","[0, 0]","[[[1, 0]], [[1, 0], [0, 1], [3, 0]]]",4,0.01381101010969207,-1.734723475976807e-18,1
72,4,0.013811010109692068,0.013811010109692068,-0.003002046534042768,0.0,0.016813056643734836,0.016813056643734836,32640,118336,0.5848363478523995,0.5818591134565895,1,1,"[0, 0]","[[[1, 0]], [[0, 1], [1, 0], [2, 0]]]","[0, 0]","[[[1, 0]], [[1, 0], [0, 1], [3, 0]]]",4,0.01381101010969207,-1.734723475976807e-18,1
73,0,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,912,736164,0.9734377390989093,0.9971040315318834,0,0,"[0, 0]","[[[2, 0]], [[2, 0]]]","[2, 2]","[[[0, 2]], [[1, 2]]]",4,1.7613705638880106,0.0,0
73,1,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,10752,736164,0.9734377390989093,0.9971040315318834,0,0,"[0, 0]","[[[2, 0]], [[2, 0]]]","[2, 2]","[[[0, 2]], [[1, 2]]]",4,1.7613705638880106,0.0,0
73,2,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,46056,736164,0.9734377390989093,0.9971040315318834,0,0,"[0, 0]","[[[2, 0]], [[2, 0]]]","[2, 2]","[[[0, 2]], [[1, 2]]]",4,1.7613705638880106,0.0,0
73,4,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,118436,736164,0.9734377390989093,0.9971040315318834,0,0,"[0, 0]","[[[2, 0]], [[2, 0]]]","[2, 2]","[[[0, 2]], [[1, 2]]]",4,1.7613705638880106,0.0,0
74,0,-0.380292909259765,-0.380292909259765,-0.380292909259765,0.0,0.0,0.0,912,474721,0.19551753095389995,0.19551753095389995,0,0,"[1, 1]","[[[0, 1], [2, 1]], [[0, 1], [2, 1]]]","[1, 1]","[[[0, 1], [2, 1]], [[2, 1], [0, 1]]]",4,-0.380292909259765,0.0,0
74,1,-0.36564105156297616,-0.36564105156297616,-0.36564105156297616,0.0,0.0,0.0,9768,474721,0.19978201161704423,0.19978201161704423,1,1,"[0, 1]","[[[0, 1], [1, 0]], [[0, 1], [2, 1]]]","[1, 1]","[[[0, 1], [1, 0]], [[2, 1], [0, 1]]]",4,-0.36564105156297616,0.0,0
74,2,-0.36564105156297616,-0.36564105156297616,-0.36564105156297616,0.0,0.0,0.0,38118,474721,0.19978201161704423,0.19978201161704423,1,1,"[0, 1]","[[[0, 1], [1, 0]], [[0, 1], [2, 1]]]","[1, 1]","[[[0, 1], [1, 0]], [[2, 1], [0, 1]]]",4,-0.36564105156297616,0.0,0
74,4,-0.3562536912623602,-0.36564105156297616,-0.36564105156297616,0.009387360300615988,0.0,0.009387360300615988,87681,474721,0.20801907649765072,0.19978201161704423,1,3,"[0, 0]","[[[0, 1], [1, 0]], [[1, 2], [2, 1]]]","[1, 1]","[[[0, 1], [1, 0]], [[2, 1], [0, 1]]]",4,-0.3562536912623602,0.0,1
75,0,1.7103129974397462,1.7103129974397462,1.7103129974397462,0.0,0.0,0.0,912,361201,0.9467835691509091,0.9524787722623356,0,0,"[2, 0]","[[[0, 2], [1, 2], [3, 2]], [[1, 0]]]","[2, 3]","[[[1, 2], [0, 2], [3, 2]], [[0, 3]]]",4,1.7103129974397462,0.0,0
75,1,1.7560372305546772,1.7560372305546772,1.7560372305546772,0.0,0.0,0.0,8784,361201,0.9801892535704813,0.9858844566819076,1,1,"[1, 0]","[[[1, 2], [2, 1]], [[1, 0]]]","[2, 3]","[[[1, 2], [2, 1]], [[0, 3]]]",4,1.7560372305546772,0.0,0
75,2,1.7560372305546772,1.7560372305546772,1.7560372305546772,0.0,0.0,0.0,31944,361201,0.9801892535704813,0.9858844566819076,1,1,"[1, 0]","[[[1, 2], [2, 1]], [[1, 0]]]","[2, 3]","[[[1, 2], [2, 1]], [[0, 3]]]",4,1.7560372305546772,0.0,0
75,4,1.7560372305546772,1.7560372305546772,1.7560372305546772,0.0,0.0,0.0,69889,361201,0.9801892535704813,0.9858844566819076,1,1,"[1, 0]","[[[1, 2], [2, 1]], [[1, 0]]]","[2, 3]","[[[1, 2], [2, 1]], [[0, 3]]]",4,1.7560372305546772,0.0,0
76,0,-0.21781366004922026,-0.21781366004922026,-0.21781366004922026,0.0,0.0,0.0,912,736164,0.5413500989750256,0.5411842588490894,0,0,"[0, 0]","[[[1, 0], [2, 0], [3, 0]], [[1, 0]]]","[0, 1]","[[[1, 0], [2, 0], [3, 0]], [[0, 1]]]",4,-0.21781366004922026,0.0,0
