scene,receiver,target,plain_predicted_risk,plain_truth_survival,plain_ls_ncp,plain_ls_stat_h0,plain_ls_stat_h1,plain_ls_truth_survival,plain_ls_kappa_db,targeted_tpuic_full_ncp,targeted_tpuic_full_stat_h0,targeted_tpuic_full_stat_h1,targeted_tpuic_full_truth_survival,targeted_tpuic_full_kappa_db,tp_uic_full_ncp,tp_uic_full_stat_h0,tp_uic_full_stat_h1,tp_uic_full_truth_survival,tp_uic_full_kappa_db,delta_ncp_targeted_plain
2,1,1,0.9967542030628737,0.9996961569175463,2.9484479375487633,5.55114630583756,4.427682972932362,0.9996961569175463,23.717838886686025,2.948864183136079,5.551251665011542,4.429303727552004,1.0000181377604533,23.717830264527713,2.9484479474275536,5.551145737236889,4.427682896613914,0.9996961608807169,23.71783901252803,0.00041624558731578887
2,1,2,0.9975380080520406,0.9985128812872742,0.5318945965843396,11.091272001204741,7.1240010525089,0.9985128812872742,23.717838886686025,0.5320238835036453,11.094023678535251,7.125725634757039,0.9991945850018729,23.717840854745752,0.5318946053515267,11.091299068034909,7.123991864016501,0.9985128871051173,23.71783901252803,0.00012928691930569336
2,2,0,0.9999535300822172,0.9999927118816659,0.11909375552877288,5.87063918030738,3.809635786282949,0.9999927118816659,23.64169473792501,0.11909385843763554,5.8706741804453175,3.809626548700874,0.9999941499120673,23.64169589403387,0.11909385843763554,5.8706741804453175,3.809626548700874,0.9999941499120673,23.64169589403387,1.0290886265362786e-07
2,2,1,0.3952447455754237,0.5246853828474957,0.30966641454272825,5.213912142476055,3.1164551625275587,0.5246853828474957,23.64169473792501,0.31289408955020903,5.227573506357033,3.1497087034158735,0.6155180223750171,23.337862488871988,0.30966720279784576,5.213677328895624,3.116279456844284,0.5246853849570403,23.64169589403387,0.003227675007480779
2,2,2,0.9973815848333294,0.9994335338944474,0.9758169516846761,4.988254939304311,8.688010961683474,0.9994335338944474,23.64169473792501,0.9759237315017648,4.989213528425127,8.688029716393583,0.9996887992040312,23.641690875212866,0.9758169674208892,4.98829666050025,8.688037556171624,0.9994335342831261,23.64169589403387,0.0001067798170887313
2,3,0,0.9993572912666233,0.9996801327273267,0.13633823394874436,8.50452534831888,8.75846818891258,0.9996801327273267,20.16970733191365,0.13634040560055863,8.504522337454613,8.75839063082478,0.9997235972964453,20.169707389798837,0.13634040560055863,8.504522337454613,8.75839063082478,0.9997235972964453,20.169707389798837,2.171651814264486e-06
2,3,1,0.9504853369508012,0.9653391658793758,6.025701838251408,8.148517578266942,12.719990000288416,0.9653391658793758,20.16970733191365,6.0467577003111375,8.146305308518684,12.768100089642239,0.9767655574575108,20.16956190539439,6.025701864267891,8.148515287740484,12.719987137089163,0.9653391688903054,20.169707389798837,0.02105586205972987
2,3,2,0.9963784337178169,0.999063063275117,0.22987568790390947,5.992230687538072,6.963830158640224,0.999063063275117,20.16970733191365,0.22990145398925063,5.993953566362402,6.964567768803548,0.9994386404086741,20.16970712304019,0.22987568852040616,5.9922124878426635,6.963830981612935,0.99906306686779,20.169707389798837,2.5766085341161205e-05
2,4,0,0.9990762019387069,0.9986096967690005,0.1338545468616522,5.7957647840594095,9.64829526769231,0.9986096967690005,35.509815915278516,0.13386049546947576,5.796108296161519,9.648388405088644,0.9986723666547624,35.509804299767154,0.13386049546947576,5.796108296161519,9.648388405088644,0.9986723666547624,35.509804299767154,5.948607823547114e-06
2,4,1,0.993261087479408,0.9979016216397415,4.0548882859050845,4.910484809679778,9.513407913595447,0.9979016216397415,35.509815915278516,4.057113610626488,4.91279313267864,9.516435675777581,0.9992344527579508,35.50969524281356,4.054888370917626,4.910487645118813,9.513405914424997,0.997901682131275,35.509804299767154,0.0022253247214036875
