condition,trial,method,pd,pfa,reports,observations,active_targets,capture,bits,delay_ms,selector_seconds,objective_gain,extra_pd_evaluations,accepted_moves
rcs0.2_k2,87,v1,0.6,0.04666666666666667,2,29,10,1.0,1280.0,2.1333333333333333,2.1153798999730498,0.0,0,0
rcs0.2_k2,87,joint,0.6,0.04666666666666667,2,29,10,1.0,1280.0,2.1333333333333333,2.2175312999170274,0.0,362,0
rcs0.2_k2,87,balanced,0.7,0.04666666666666667,2,60,10,0.9833333333333333,1280.0,2.1333333333333333,0.6884572000708431,0.0,0,0
rcs0.2_k2,87,robust,0.6,0.05333333333333334,2,60,10,0.9833333333333333,1280.0,2.1333333333333333,5.1945973000256345,0.0,0,0
rcs0.2_k2,88,v1,0.6,0.043333333333333335,2,32,10,1.0,1280.0,2.1333333333333333,2.4466218999587,0.0,0,0
rcs0.2_k2,88,joint,0.6,0.043333333333333335,2,32,10,1.0,1280.0,2.1333333333333333,2.55712560005486,0.0,363,0
rcs0.2_k2,88,balanced,0.7,0.03666666666666667,2,60,10,1.0,1280.0,2.1333333333333333,0.7120778999524191,0.0,0,0
rcs0.2_k2,88,robust,0.8,0.03666666666666667,2,54,9,1.0,1280.0,2.1333333333333333,4.471470799995586,0.0,0,0
rcs0.2_k2,89,v1,0.6,0.03,2,52,10,1.0,1280.0,2.1333333333333333,4.303819400025532,0.0,0,0
rcs0.2_k2,89,joint,0.6,0.03666666666666667,2,53,10,1.0,1280.0,2.1333333333333333,4.476428200025111,0.09165594981314151,483,3
rcs0.2_k2,89,balanced,0.6,0.02666666666666667,2,60,10,1.0,1280.0,2.1333333333333333,0.792719200020656,0.0,0,0
rcs0.2_k2,89,robust,0.6,0.03666666666666667,2,60,10,1.0,1280.0,2.1333333333333333,5.369521399959922,0.0,0,0
rcs0.2_k2,90,v1,0.8,0.07666666666666666,2,31,10,1.0,1280.0,2.1333333333333333,2.3773129999171942,0.0,0,0
rcs0.2_k2,90,joint,0.8,0.07,2,27,10,1.0,1280.0,2.1333333333333333,2.4960357999661937,0.1377789962945838,340,2
rcs0.2_k2,90,balanced,0.9,0.07333333333333333,2,60,10,0.95,1280.0,2.1333333333333333,0.8143024999881163,0.0,0,0
rcs0.2_k2,90,robust,1.0,0.07,2,60,10,0.95,1280.0,2.1333333333333333,5.454284399980679,0.0,0,0
rcs0.2_k2,91,v1,0.5,0.04666666666666667,2,45,10,1.0,1280.0,2.1333333333333333,2.9550907000666484,0.0,0,0
rcs0.2_k2,91,joint,0.6,0.043333333333333335,2,45,10,1.0,1280.0,2.1333333333333333,3.1176597999874502,0.02021753943842275,425,2
rcs0.2_k2,91,balanced,0.5,0.056666666666666664,2,60,10,0.9833333333333333,1280.0,2.1333333333333333,0.6463916000211611,0.0,0,0
rcs0.2_k2,91,robust,0.5,0.04666666666666667,2,60,10,0.9833333333333333,1280.0,2.1333333333333333,4.633849599980749,0.0,0,0
rcs0.2_k2,92,v1,0.5,0.06666666666666667,2,44,10,1.0,1280.0,2.1333333333333333,3.9528317999793217,0.0,0,0
rcs0.2_k2,92,joint,0.5,0.06333333333333334,2,45,10,1.0,1280.0,2.1333333333333333,4.129678099998273,0.022649814072990174,479,3
rcs0.2_k2,92,balanced,0.5,0.04666666666666667,2,60,10,1.0,1280.0,2.1333333333333333,0.8147808000212535,0.0,0,0
rcs0.2_k2,92,robust,0.5,0.05333333333333334,2,60,10,1.0,1280.0,2.1333333333333333,5.268843499943614,0.0,0,0
rcs0.2_k2,93,v1,0.7,0.056666666666666664,2,36,10,0.8611111111111112,1280.0,2.1333333333333333,2.7758922999491915,0.0,0,0
